NUMERO;RECEITA;DATA;HISTORICO;CONTA BANCARIA;FORNECEDOR;VALOR
314;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE JULHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;19.239,17
313;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE JUNHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;19.035,87
312;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES DA PREVIDENCIARIAS PARTE-SEGURADO DOS SERVIDORES DO FUNDO DE ASSISTENCIA FOLHAS 5 E 28, REFERENTE AO MES DE AGOSTO/2021.;2507;FUNDO DE ASSISTÊNCIA SOCIAL DE CAJAZEIRAS;7.552,65
311;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE JUNHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;13.542,87
310;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE ABRIL/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;21.313,08
309;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE MAIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;13.587,13
308;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE JULHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;13.758,64
307;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE ABRIL/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;13.689,12
306;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE ABRIL/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;19.807,74
305;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE MAIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;19.109,02
304;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE MAIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;21.243,07
303;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO MES DE MARÇO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;7.945,27
302;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO MES DE FEVEREIRO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;7.945,27
301;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL, REFERENTE AO MES DE JANEIRO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;7.824,53
300;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE OUTUBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;92.749,12
299;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;29/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE OUTUBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;65.374,07
298;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;23/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE AGOSTO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;22.891,49
297;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;23/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE JULHO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;17.108,51
296;19.2.1.9.91.1.1 - Outras Indenizações - Principal;23/11/2021;PROVENIENTE DE RESTITUIÇÃO DE VALOR REPASSADO A MAIOR PARA CAIXA ECONOMICA FEDERAL , DA GUIA EXTRA CONSIGNAÇÃO Nº 65.;2507;CAIXA ECONOMICA FEDERAL;236,69
295;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;23/11/2021;PROVENIENTE A PARTE PATRONAL DAS FOLHAS DO PODER LEGISLATIVO REFERENTE AO MES DE NOVEMBRO/2021;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;8.692,55
294;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;23/11/2021;PROVENIENTE A PARTE DO SERVIDOR DAS FOLHAS DO PODER LEGISLATIVO,REFERENTE AO MES DE NOVEMBRO/2021;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;3.848,69
293;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;10/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE JULHO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;70.000,00
292;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;10/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE OUTUBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;103.467,70
291;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;05/11/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;100.000,00
290;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;08/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE NOVEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;65.374,07
289;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;08/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO 13ºSALARIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;114.268,64
288;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;08/12/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO 13º 2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;98.946,32
286;12.1.8.0.12.1.1 - CPSSS do Servidor Civil Inativo - Principal;29/10/2021;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 189.;2507;2 - INATIVOS;1.969,62
285;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;13/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;65.169,35
284;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;13/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;103.225,13
283;13.2.1.0.04.1.1 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;29/10/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA;2507;CAIXA ECONOMICA FEDERAL;511,14
282;13.2.1.0.04.1.1 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;29/10/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA;2507;CAIXA ECONOMICA FEDERAL;380,02
281;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;133.643,53
280;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;29/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;92.559,74
279;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;29/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO MUNICIPAIS FOLHAS CÓDIGOS: 1,2,4,6,7,10,12,26,17,46,41,47,48, REFERENTE AO MÊS SETEMBRO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;66.390,27
278;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;29/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO MUNICIPAIS FOLHAS CÓDIGOS: 33, 34, 35 E 36, REFERENTE AO MÊS AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;48.692,16
277;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;29/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO MUNICIPAIS FOLHAS CÓDIGOS: 1,2,4,6,7,10,12,26,17,46,41,47,48, REFERENTE AO MÊS AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;65.228,89
276;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE JULHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;211.418,99
275;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE JULHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;135.742,42
274;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;27/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE JULHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;189.813,29
273;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;20/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE JUNHO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;142.808,63
272;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;20/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE JULHO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;57.191,37
271;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;20/10/2021;PROVENIENTE A PARTE PATRONAL DAS FOLHAS DO PODER LEGISLATIVO REFERENTE AO MES DE OUTUBRO/2021;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;9.080,42
270;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;20/10/2021;PROVENIENTE A PARTE DO SERVIDOR DAS FOLHAS DO PODER LEGISLATIVO,REFERENTE AO MES DE OUTUBRO/2021;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;4.020,42
269;72.1.8.0.41.1.1 - CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;20/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES DA PREFEITURA, REFERENTE AO ACORDO 559/2018, PARCELA 42/60.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;782,66
268;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;01/10/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;110.000,00
267;13.2.1.0.04.1.1 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;30/09/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA NA CONTA Nº 26.837-2;268372;BANCO DO BRASIL SA;153,73
266;13.2.1.0.04.1.1 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;30/09/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA;2507;CAIXA ECONOMICA FEDERAL;562,56
265;13.2.1.0.04.1.1 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;30/09/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA;2507;CAIXA ECONOMICA FEDERAL;65,48
264;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;30/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE JUNHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;187.807,53
263;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;211.523,96
262;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE JUNHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;208.844,69
261;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE MAIO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;209.583,20
260;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;134.929,11
259;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;29/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE JUNHO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;133.613,66
258;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;24/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE-SEGURADO DOS SERVIDORES DA CAMARA MUNICIPAL DE CAJAZEIRAS, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;3.742,29
257;72.1.8.0.31.1.1 - CPSSS Patronal - Servidor Civil Ativo - Intra-Orçamentária - Principal;24/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PATRONAIS DOS SERVIDORES DA CAMARA MUNICIPAL DE CAJAZEIRAS, REFERENTE AO MÊS DE SETEMBRO/2021.;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;8.452,23
256;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;29/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 44, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;92.559,74
255;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;13/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES, REFERENTE, COMPETENCIA DE JULHO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;4.166,18
254;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;13/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES, REFERENTE, COMPETENCIA DE JUNHO DE 2021.;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;4.154,90
253;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;13/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 42, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;65.796,24
252;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;13/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DO FUNDEB FOLHA CÓDIGO 43, REFERENTE AO MÊS DE AGOSTO/2021.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;103.146,71
251;72.1.8.0.41.1.1 - CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;06/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PATRONAL DO PARCELAMENTO 559/2018 DA PREFEITURA MUNICIPAL PARCELA 41/60.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;772,73
250;72.1.8.0.41.1.1 - CPSSS Patronal - Parcelamentos - Servidor Civil Ativo - Intra-Orçamentária - Principal;06/09/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PATRONAL DO PARCELAMENTO 559/2018 DA PREFEITURA MUNICIPAL PARCELA 40/60.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;784,92
249;12.1.8.0.12.1.1 - CPSSS do Servidor Civil Inativo - Principal;30/09/2021;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 173.;2507;2 - INATIVOS;1.428,52
245;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;31/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE JUNHO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;548,4
244;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;31/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE MAIO/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;144.132,97
243;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;31/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE ABRIL/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;55.318,63
242;13.2.1.0.04.1.1 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;31/08/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA;2507;CAIXA ECONOMICA FEDERAL;518,99
241;13.2.1.0.04.1.1 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;31/08/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA;2507;CAIXA ECONOMICA FEDERAL;28,94
240;13.2.1.0.04.1.1 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS - Principal;31/08/2021;PROVENIENTE AO RENDIMENTO DA APLICAÇÃO FINANCEIRA NA CONTA Nº 26.837-2;268372;BANCO DO BRASIL SA;144,65
239;12.1.8.0.11.1.1 - CPSSS do Servidor Civil Ativo - Principal;30/08/2021;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS SEGURADO DOS SERVIDORES DA SAÚDE, REFERENTE AO MÊS DE ABRIL/2021.;2507;FUNDO MUNICIPAL DE SAÚDE DE CAJAZEIRAS;89.509,59
