NUMERO;RECEITA;DATA;HISTORICO;CONTA BANCARIA;FORNECEDOR;VALOR
286;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;16/09/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.877,94
285;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;15/09/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;167,2
284;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;15/09/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.104,76
283;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;14/09/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;167,2
282;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;14/09/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.090,74
281;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;13/09/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.005,13
280;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;10/09/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.683,16
279;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;09/09/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;84,5
278;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;09/09/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.753,32
277;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;08/09/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.065,00
276;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;06/09/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;815,7
275;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;06/09/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.357,05
274;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;03/09/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;355,2
273;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;03/09/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;3.614,24
272;19.9.0.9.91.1.1 - Outras Receitas - Primárias - Principal;02/09/2021;CORRESPONDENTE A RECEITA  DERIVADA DA CONCESSÃO DE EXPLORAÇÃO DA ZONA AZUL, COMPETENCIA JULHO/2021.;000000011183X;R2 MOBBI SISTEMAS E MOBILIDADE URBANA EIRELI;2.748,96
271;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;02/09/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;99,6
270;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;02/09/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;3.464,07
269;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;01/09/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;247,2
268;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;01/09/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;938,67
267;13.2.1.0.01.1.1 - Remuneração de Depósitos Bancários - Principal;31/08/2021;CORRESPONDENTE AOS RENDIMENTOS AUFERIDOS NO MES DE AGOSTO/2021;000000011183X;BANCO DO BRASIL S/A;20,86
266;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;31/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;744,4
265;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;31/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.641,61
264;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;30/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.224,29
263;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;27/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;681,6
262;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;27/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;669,64
261;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;26/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;744,5
260;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;26/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;999,89
259;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;25/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;410,8
258;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;25/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.406,58
257;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;24/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;450
256;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;24/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.226,13
255;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;23/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;1.218,00
254;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;23/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.460,08
253;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;20/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO - RENAINF;000000011183X;BANCO DO BRASIL S/A;16.583,95
252;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;20/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;703,6
251;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;20/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.492,31
250;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;19/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;40
249;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;19/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;3.349,74
248;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;18/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;97,5
247;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;18/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;869,02
246;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;17/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;250,8
245;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;17/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;3.190,21
244;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;16/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;163,6
243;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;16/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.347,88
242;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;13/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;120
241;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;13/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;3.445,15
240;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;12/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;107,6
239;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;12/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;3.719,96
238;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;11/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;459,4
237;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;11/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.440,61
236;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;10/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;817,2
235;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;10/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.532,09
234;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;09/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;183,2
233;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;09/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.056,29
232;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;06/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;603,6
231;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;06/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;673,5
230;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;05/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;524
229;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;05/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.795,31
228;19.9.0.9.91.1.1 - Outras Receitas - Primárias - Principal;05/08/2021;CORRESPONDENTE A RECEITA  DERIVADA DA CONCESSÃO DE EXPLORAÇÃO DA ZONA AZUL, COMPETENCIA JUNHO/2021.;000000011183X;R2 MOBBI SISTEMAS E MOBILIDADE URBANA EIRELI;2.210,97
227;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;04/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;247,2
226;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;04/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;4.714,05
225;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;03/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;167,2
224;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;03/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.407,19
223;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;02/08/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;437,6
222;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;02/08/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.955,04
220;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;30/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;1.802,20
219;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;30/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;3.127,17
218;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;29/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;147,6
217;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;29/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.387,77
216;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;28/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;107,6
215;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;28/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;878,68
214;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;27/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO. RENAINF;000000011183X;BANCO DO BRASIL S/A;15.937,06
213;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;27/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;667,2
212;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;27/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.343,75
211;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;26/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;583,6
210;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;26/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;970,25
209;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;23/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.NO PERIODO DE 19 A 23 DE JULHO/2021.;000000011183X;BANCO DO BRASIL S/A;2.579,50
208;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;23/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO, NO PERIODDO DE 19 A 23 DE JULHO/2021.;000000011183X;BANCO DO BRASIL S/A;9.233,00
207;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;16/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;442,4
206;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;16/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.840,44
205;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;15/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;445,1
204;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;15/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.545,90
203;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;14/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;595,7
202;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;14/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.623,65
201;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;13/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;841,6
200;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;13/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.077,71
199;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;12/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;762,8
198;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;12/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;999,34
197;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;09/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;1.042,80
196;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;09/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.882,18
195;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;08/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;120
194;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;08/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.133,14
193;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;07/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;83,6
192;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;07/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.546,48
191;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;06/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;1.239,30
190;19.9.0.9.91.1.1 - Outras Receitas - Primárias - Principal;06/07/2021;CORRESPONDENTE A RECEITA  DERIVADA DA CONCESSÃO DE EXPLORAÇÃO DA ZONA AZUL, COMPETENCIA MAIO/2021.;000000011183X;R2 MOBBI SISTEMAS E MOBILIDADE URBANA EIRELI;2.805,69
189;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;06/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.587,46
188;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;05/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;64
187;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;05/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;4.733,20
186;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;02/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;971,28
185;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;01/07/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;1.187,20
184;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;01/07/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.450,98
183;13.2.1.0.01.1.1 - Remuneração de Depósitos Bancários - Principal;30/06/2021;CORRESPONDENTE AOS RENDIMENTOS AUFERIDOS NO MES DE JUNHO/2021;000000011183X;BANCO DO BRASIL S/A;5,27
182;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;30/06/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.226,09
181;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;29/06/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;366,4
180;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;28/06/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;167,2
179;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;28/06/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;702,76
178;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;25/06/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;15.434,23
177;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;25/06/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.403,62
176;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;24/06/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.493,43
175;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;23/06/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;190
174;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;23/06/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.206,28
173;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;22/06/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;557,6
172;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;22/06/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.397,52
171;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;21/06/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;361,3
170;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;21/06/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;1.477,66
169;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;18/06/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;167,2
168;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;18/06/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.501,78
167;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;17/06/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;183,2
166;19.1.0.0.11.1.1 - Multas Previstas em Legislação Específica - Principal;17/06/2021;CORRESPONDENTE A RECEITA COM MULTAS DE TRANSITO.;000000011183X;BANCO DO BRASIL S/A;2.271,34
165;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;16/06/2021;CORRESPONDENTE A RECEITA COM CADASTROS E AUTORIZAÇÃO DE TRANSPORTES.;000000011183X;BANCO DO BRASIL S/A;167,2
