NUMERO;RECEITA;DATA;HISTORICO;CONTA BANCARIA;FORNECEDOR;VALOR
6901;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;242,33
6900;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;682,51
6899;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;636,13
6898;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;2.015,45
6897;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;1.743,31
6896;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;629,79
6895;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;435,01
6894;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;1.658,91
6893;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;682,51
6892;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;2.015,45
6891;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;242,33
6890;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;629,79
6889;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;816,09
6888;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;20/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;1.743,31
6887;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;19/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;345,99
6886;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;19/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;86,4
6885;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;15/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;139,21
6884;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;15/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;7,86
6883;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;15/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;44,33
6882;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;15/12/2022;Ref. a receita de Imposto sobre Serviços de Qualquer Natureza - Principal, conforme extrato bancario (Diversos Contribuintes)..;50865;BANCO DO BRASIL S.A;191,86
6881;11.1.4.5.11.1.1 - Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;14/12/2022;Ref. a receita de Imposto Sobre Serviços De Qualquer Natureza - Issqn - Principal - Principal, conforme extrato bancario (Diversos Contribuintes).;710250;CAIXA ECONOMICA FEDERAL;2.616,66
6879;17.2.1.5.10.1.1 - Cota-Parte do IPVA - Principal;20/12/2022;Ref. a receita de Cota-Parte do IPVA - Principal, conforme extrato bancáro.;96415;BANCO DO BRASIL S.A;7.764,01
6878;17.2.1.5.10.1.1 - Cota-Parte do IPVA - Principal;19/12/2022;Ref. a receita de Cota-Parte do IPVA - Principal, conforme extrato bancáro.;96415;BANCO DO BRASIL S.A;10.654,55
6877;17.2.1.5.10.1.1 - Cota-Parte do IPVA - Principal;16/12/2022;Ref. a receita de Cota-Parte do IPVA - Principal, conforme extrato bancáro.;96415;BANCO DO BRASIL S.A;14.790,13
6876;17.2.1.5.10.1.1 - Cota-Parte do IPVA - Principal;15/12/2022;Ref. a receita de Cota-Parte do IPVA - Principal, conforme extrato bancáro.;96415;BANCO DO BRASIL S.A;10.895,78
6875;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;20/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7035.;163341;29-SEC. EDUC. - COMISSIONADO - MDE;301,36
6873;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;20/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7022.;39659;317-SEC. GOVERNO E ART. POLÍTICA - COMISSIONADOS;2.654,17
6871;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;20/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7023.;39659;353-SEC. MUNICIPAL DO CONTROLE SOCIAL - COMISSIONADOS;263,21
6870;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;20/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7024.;39659;369-SEC. JUVENTUDE, ESPORTE E LAZER - COMISSIONADOS;185,77
6869;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;20/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7027.;39659;372-SEC. MUN.POLIT.PUB. PARA AS MULHERES - COMISS.;1.325,59
6868;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;20/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7044.;163341;232-SEC.EDUC./ENS.FUNDAMENTAL II - CONTRATO - MDE;311,49
6867;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;21/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7043.;163341;231-SEC.EDUC./ENS.FUNDAMENTAL I - CONTRATO - MDE;902,9
6866;11.1.2.5.00.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;20/12/2022;Ref. a Imposto sobre a Propriedade Predial e Territorial Urbana - Principal.;419257;BANCO DO BRASIL S.A;21.987,18
6865;11.1.2.5.00.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;19/12/2022;Ref. a Imposto sobre a Propriedade Predial e Territorial Urbana - Principal.;419257;BANCO DO BRASIL S.A;97.073,41
6864;11.1.2.5.00.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;16/12/2022;Ref. a Imposto sobre a Propriedade Predial e Territorial Urbana - Principal.;419257;BANCO DO BRASIL S.A;37.707,01
6863;11.1.2.5.00.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;15/12/2022;Ref. a Imposto sobre a Propriedade Predial e Territorial Urbana - Principal.;419257;BANCO DO BRASIL S.A;33.741,32
6862;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;20/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7033.;163341;202-SEC. EDUC./CONTRATADOS - MDE;264,37
6861;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;20/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6269.;96415;FERREIRA E BRITO LOCAÇÕES DE AUTOMÓVEIS, MÁQUINAS;391
6860;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;20/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6268.;96415;FERREIRA E BRITO LOCAÇÕES DE AUTOMÓVEIS, MÁQUINAS;306,5
6859;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;20/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6276.;96415;FERREIRA E BRITO LOCAÇÕES DE AUTOMÓVEIS, MÁQUINAS;131
6858;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;20/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7290.;39659;MAURO CELSO FORMIGA GOMES 02376193427;30
6856;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7029.;96415;374-SEC. DESENVOLVIMENTO ECONÔMICO E EMPREENDEDORISMO - COMISSIONADOS;1.288,60
6855;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7028.;96415;373-SEC. MEIO AMBIENTE - COMISSIONADOS;157,33
6854;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7026.;96415;371-SEC. MUN. CULTURA E TURISMO - COMISSIONADOS;1.333,39
6853;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7020.;96415;314-PROCURADORIA GERAL DO MUNICIPIO - COMISSIONADOS;1.580,46
6852;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7019.;96415;311-SEC. DES. RURAL E REC. HÍDRICOS. - COMISSIONADOS;1.354,78
6851;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7018.;96415;310-SEC. INFRAESTRUTURA - COMISSIONADOS;1.080,38
6850;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7014.;96415;304-SEC. ADMINISTRACAO - COMISSIONADOS;1.951,85
6849;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7017.;96415;308-SEC. FAZENDA PUBLICA - COMISSIONADOS;3.461,17
6848;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;16/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 40471.;000000030283X;SEC. MUN. DESENV. HUMANO/PROGRAMAS - EFETIVOS;496,47
6847;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7013.;96415;301-SEC. PLANEJAMENTO - COMISSIONADOS;1.255,02
6846;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7030.;96415;375-SEC. COMUNICAÇÃO - COMISSIONADOS;1.410,36
6845;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;20/12/2022;Ref. a receita de  Imposto Sobre A Renda - Retido Na Fonte - Trabalho - Diversos Folha, relativo as competência 10 e 11/2022 e 13º salário/2022 dos servidores efetivos, conforme documento e extrato bancário, em 20/12/2022.;710340;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO- SCTRAN;25.736,84
6844;11.1.3.0.31.1.1 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;16/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 7288.;000000030283X;SEC. MUN. DESENV. HUMANO - EFETIVOS;258,65
6843;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6320.;168599;FRANCISCO LUCIANO DE OLIVEIRA - XEROX;7,86
6842;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 5555.;168599;FRANCISCO LUCIANO DE OLIVEIRA - XEROX;26,94
6841;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 4905.;168599;FRANCISCO LUCIANO DE OLIVEIRA - XEROX;45,18
6840;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 4896.;168599;FRANCISCO LUCIANO DE OLIVEIRA - XEROX;7,59
6839;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 4437.;168599;FRANCISCO LUCIANO DE OLIVEIRA - XEROX;0,54
6838;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 4435.;168599;FRANCISCO LUCIANO DE OLIVEIRA - XEROX;0,54
6837;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 3267.;168599;FRANCISCO LUCIANO DE OLIVEIRA - XEROX;16,33
6836;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 2069.;168599;FRANCISCO LUCIANO DE OLIVEIRA - XEROX;12,36
6835;17.1.1.5.20.1.1 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;20/12/2022;Ref. a Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal.;67016;BANCO DO BRASIL S.A;36,9
6834;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 2068.;168599;FRANCISCO LUCIANO DE OLIVEIRA - XEROX;23,33
6833;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 1049.;168599;FRANCISCO LUCIANO DE OLIVEIRA - XEROX;43,43
6832;17.1.9.9.90.1.1 - Outras Transferências de Recursos da União e de suas Entidades - Principal;20/12/2022;Ref. a Outras Transferências De Recursos Da União E De Suas Entidades - Principal.;168599;BANCO DO BRASIL S.A;6.591,67
6831;17.5.1.5.00.1.1 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da ;20/12/2022;Ref. a Transferências De Recursos Do Fundo De Manutenção E Desenvolvimento Da Educação Básica E De Valorização Dos Profissionais Da Educação - Fundeb - Principal.;163341;BANCO DO BRASIL S.A;1.152.507,82
6830;17.2.1.5.00.1.3 - Dedução do Fundeb de Cota-Parte do ICMS - Principal;20/12/2022;Ref. a Dedução do FUNDEB - Cota-Parte do ICMS.;96407;BANCO DO BRASIL S.A;-142.184,25
6829;17.2.1.5.00.1.1 - Cota-Parte do ICMS - Principal;20/12/2022;Ref. a Cota-Parte do ICMS - Principal.;96407;BANCO DO BRASIL S.A;710.921,26
6828;17.1.1.5.20.1.3 - Dedução do Fundeb de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;20/12/2022;Ref. a Dedução do FUNDEB - Imposto Sobre a Propriedade Territorial Rural - Principal.;67016;BANCO DO BRASIL S.A;-7,38
6827;17.1.1.5.11.1.3 - Dedução do Fundeb de Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;20/12/2022;Ref. a Dedução do FUNDEB - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal.;39659;BANCO DO BRASIL S.A;-316.890,12
6826;17.1.1.5.11.1.1 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;20/12/2022;Ref. a Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal.;39659;BANCO DO BRASIL S.A;1.504.587,23
6825;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6622.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6824;17.1.1.5.11.1.1 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;20/12/2022;Ref. a Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal.;39659;BANCO DO BRASIL S.A;79.863,44
6823;17.1.9.9.90.1.1 - Outras Transferências de Recursos da União e de suas Entidades - Principal;19/12/2022;Ref. a Outras Transferências De Recursos Da União E De Suas Entidades - Principal.;168599;BANCO DO BRASIL S.A;3.554,84
6822;17.1.2.5.24.1.1 - Cota-Parte do Fundo Especial do Petróleo ? FEP - Principal;19/12/2022;Ref. a Cota-Parte Fundo Especial do Petróleo - FEP - Principal.;163228;BANCO DO BRASIL S.A;77.526,44
6821;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6400.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6820;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6399.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6819;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6398.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6818;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6397.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6817;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6396.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6816;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6395.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6815;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6394.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6814;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6393.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6813;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6392.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6812;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6391.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6811;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6390.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6810;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6389.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6809;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6388.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6808;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6626.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6807;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6625.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6806;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6624.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6805;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6623.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6804;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6617.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6803;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6621.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6802;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6616.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6801;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6615.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6800;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;19/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6613.;96415;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11
6799;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;16/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 635.;96415;F. DALBERTO EIRELI;56,68
6798;12.2.1.9.91.1.1 - Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;16/12/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 6722.;96415;FERREIRA E BRITO LOCAÇÕES DE AUTOMÓVEIS, MÁQUINAS;391
