CODIGO;RECEITA;DATA;FORNECEDOR;VALOR;TIPO
171801511 ; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;20/10/2021;BANCO DO BRASIL S.A;58.4;1
171801513 ; Dedução do Fundeb de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;20/10/2021;BANCO DO BRASIL S.A;-11.68;1
171801213 ; Dedução do Fundeb de Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;20/10/2021;BANCO DO BRASIL S.A;-73619.60;1
171801211 ; Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;20/10/2021;BANCO DO BRASIL S.A;256476.32;1
171801211 ; Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;20/10/2021;BANCO DO BRASIL S.A;111621.73;1
122099111 ; Outras Contribuições Econômicas - Principal;20/10/2021;JOSE DE SOUSA SA JUNIOR-CAJA FERRO;248.32;1
122099111 ; Outras Contribuições Econômicas - Principal;20/10/2021;CONSTRUPAV CONSTRUTORA LTDA;1039.68;1
122099111 ; Outras Contribuições Econômicas - Principal;20/10/2021;MAURO CELSO FORMIGA GOMES 02376193427;20;1
171803311 ; Transferência de Recursos do SUS ? Vigilância em Saúde - Principal;19/10/2021;CAIXA ECONOMICA FEDERAL;45647.50;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;19/10/2021;CAIXA ECONOMICA FEDERAL;245490.00;1
171803411 ; Transferência de Recursos do SUS ? Assistência Farmacêutica - Principal;18/10/2021;CAIXA ECONOMICA FEDERAL;30738.20;1
122099111 ; Outras Contribuições Econômicas - Principal;18/10/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;745;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;63.29;1
122099111 ; Outras Contribuições Econômicas - Principal;20/10/2021;ROBENILSON FIRMINO DA SILVA;8.84;1
122099111 ; Outras Contribuições Econômicas - Principal;20/10/2021;ROBENILSON FIRMINO DA SILVA;9.71;1
122099111 ; Outras Contribuições Econômicas - Principal;20/10/2021;ROBENILSON FIRMINO DA SILVA;12.76;1
122099111 ; Outras Contribuições Econômicas - Principal;20/10/2021;ROBENILSON FIRMINO DA SILVA;90.4;1
111801111 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;19/10/2021;BANCO DO BRASIL S.A;50587.55;1
171899111 ; Outras Transferências da União - Principal;19/10/2021;BANCO DO BRASIL S.A;5066.85;1
175801111 ; Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da ;19/10/2021;BANCO DO BRASIL S.A;464938.11;1
172801113 ; Dedução do Fundeb de Cota-Parte do ICMS - Principal;19/10/2021;BANCO DO BRASIL S.A;-129513.93;1
172801111 ; Cota-Parte do ICMS - Principal;19/10/2021;BANCO DO BRASIL S.A;647569.65;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;346.7;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;43.38;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;113.91;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;249.36;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;57.52;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;47.05;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;47.05;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;433.1;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;56.91;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11;1
172801211 ; Cota-Parte do IPVA - Principal;18/10/2021;BANCO DO BRASIL S.A;10595.35;1
171899111 ; Outras Transferências da União - Principal;18/10/2021;BANCO DO BRASIL S.A;3580.47;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;18/10/2021;BANCO DO BRASIL S.A;3126.73;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;18/10/2021;BANCO DO BRASIL S.A;1627.61;1
111801111 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;18/10/2021;BANCO DO BRASIL S.A;68508.93;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;JUCELIO COSTA DE ARAUJO E CIA LTDA;667.99;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;18/10/2021;CAIXA ECONOMICA FEDERAL;579.51;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;18/10/2021;CAIXA ECONOMICA FEDERAL;743.04;1
171805111 ; Transferências do Salário-Educação - Principal;18/10/2021;CAIXA ECONOMICA FEDERAL;51642.76;1
122099111 ; Outras Contribuições Econômicas - Principal;19/10/2021;UMBERTO FERREIRA DOS SANTOS - ME;247.5;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/10/2021;SEC. DE SAÚDE - NASF - CONTRATADOS;1.16;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/10/2021;SEC. DE SAÚDE - CAPS - CONTRATADOS;9059.01;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/10/2021;SEC. SAÚDE - PROG. SAD MELHOR EM CASA - CONTRAT.;2223.84;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/10/2021;SEC. DE SAÚDE/CONTRATADOS;1540.32;1
122099111 ; Outras Contribuições Econômicas - Principal;18/10/2021;RODRIGO MAIA ADVOCACIA;200;1
122099111 ; Outras Contribuições Econômicas - Principal;18/10/2021;CRISTINA DE SOUSA CLAUDINO;129;1
122099111 ; Outras Contribuições Econômicas - Principal;18/10/2021;GEORGE EMERSON LEITE CAROLINO;184;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;19/10/2021;SEC. DE SAÚDE - SEDE/ CONTRATADOS;98.39;1
122099111 ; Outras Contribuições Econômicas - Principal;18/10/2021;MARCONDES OLIVEIRA DE SOUZA;97.36;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;15/10/2021;CAIXA ECONOMICA FEDERAL;743.04;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;15/10/2021;CAIXA ECONOMICA FEDERAL;288.19;1
171899111 ; Outras Transferências da União - Principal;15/10/2021;BANCO DO BRASIL S.A;1522.23;1
172801211 ; Cota-Parte do IPVA - Principal;15/10/2021;BANCO DO BRASIL S.A;14946.43;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;15/10/2021;BANCO DO BRASIL S.A;2259.08;1
111801111 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;15/10/2021;BANCO DO BRASIL S.A;3532.80;1
122099111 ; Outras Contribuições Econômicas - Principal;18/10/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;370.14;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;14/10/2021;CAIXA ECONOMICA FEDERAL;300000.00;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAÚDE - SAMU - COMISSIONADOS;5192.44;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAÚDE - POLICLÍNICA - COMISSIONADOS;48.94;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAÚDE - PSF - COMISSIONADOS;0.64;1
122099111 ; Outras Contribuições Econômicas - Principal;15/10/2021;JOSE HEBER MORENO CAVALCANTE;864;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;13/10/2021;CAIXA ECONOMICA FEDERAL;201500.00;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;13/10/2021;CAIXA ECONOMICA FEDERAL;7500.00;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;13/10/2021;CAIXA ECONOMICA FEDERAL;35700.00;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;13/10/2021;CAIXA ECONOMICA FEDERAL;80625.00;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;13/10/2021;CAIXA ECONOMICA FEDERAL;422720.55;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;13/10/2021;CAIXA ECONOMICA FEDERAL;62551.50;1
171803311 ; Transferência de Recursos do SUS ? Vigilância em Saúde - Principal;04/10/2021;CAIXA ECONOMICA FEDERAL;3333.66;1
171803111 ; Transferência de Recursos do SUS ? Atenção Básica - Principal;04/10/2021;CAIXA ECONOMICA FEDERAL;278191.15;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;14/10/2021;BANCO DO BRASIL S.A;2728.07;1
172801211 ; Cota-Parte do IPVA - Principal;14/10/2021;BANCO DO BRASIL S.A;32741.93;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;13/10/2021;BANCO DO BRASIL S.A;142.45;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;13/10/2021;BANCO DO BRASIL S.A;1540.59;1
111801111 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;14/10/2021;BANCO DO BRASIL S.A;6484.51;1
111801111 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;13/10/2021;BANCO DO BRASIL S.A;6298.81;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;14/10/2021;CAIXA ECONOMICA FEDERAL;102.43;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;14/10/2021;CAIXA ECONOMICA FEDERAL;307.29;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;14/10/2021;CAIXA ECONOMICA FEDERAL;185.76;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;13/10/2021;CAIXA ECONOMICA FEDERAL;102.43;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;14/10/2021;SEC. DE SAÚDE - POLICLÍNICA - CONTRATADOS;15064.19;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;14/10/2021;SEC. DE SAÚDE/ CONTRATADOS - MAC - COVID19;3839.79;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAÚDE - SAMU - CONTRATADOS;14020.00;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAÚDE - CEO - CONTRATADOS;5.8;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC. MUN. DESENV. HUMANO - CONT/CRAS II;81.21;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAÚDE/ CONTRATADOS - PSF;10738.39;1
171803311 ; Transferência de Recursos do SUS ? Vigilância em Saúde - Principal;04/10/2021;CAIXA ECONOMICA FEDERAL;2402.50;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC.MUN.DESENV - CREAS I - CONTRATADOS;120.67;1
171803411 ; Transferência de Recursos do SUS ? Assistência Farmacêutica - Principal;01/10/2021;CAIXA ECONOMICA FEDERAL;30738.20;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC.MUN. DESENV. HUMANO - CONT/CRAS I;49.19;1
171899111 ; Outras Transferências da União - Principal;14/10/2021;BANCO DO BRASIL S.A;8087.13;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC.MUN.HUMANO - PROG. CRIANÇA FELIZ - CONT.;186.96;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC. MUN. DESENV. HUMANO - S.C.FORT.VINC - CONT;16.01;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC. MUN. DESENV. HUMANO - CONT/BOLSA FAMILIA;111.04;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;06/10/2021;CAIXA ECONOMICA FEDERAL;204.86;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;06/10/2021;CAIXA ECONOMICA FEDERAL;371.52;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC.MUN.DESENV. HUMANOS/PROG - COMISSIONADOS;1410.52;1
122099111 ; Outras Contribuições Econômicas - Principal;14/10/2021;ROBENILSON FIRMINO DA SILVA;47.94;1
122099111 ; Outras Contribuições Econômicas - Principal;14/10/2021;ROBENILSON FIRMINO DA SILVA;7.08;1
122099111 ; Outras Contribuições Econômicas - Principal;14/10/2021;ROBENILSON FIRMINO DA SILVA;76.08;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAÚDE - COMISSIONADOS;2884.13;1
122099111 ; Outras Contribuições Econômicas - Principal;14/10/2021;ROBENILSON FIRMINO DA SILVA;109.8;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAUDE - PEVA - EFETIVOS;1651.92;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAUDE/ CAPS INFANTIL - EFETIVOS;450.43;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAUDE/ CAPS AD - EFETIVOS;449.45;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAUDE/ACS/PACS - EFETIVOS;4376.75;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAUDE/CEO - EFETIVOS;1589.27;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAUDE/PSF - EFETIVOS;24220.95;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;13/10/2021;SEC. DE SAUDE/ CAPS 2 - EFETIVOS;944.71;1
171899111 ; Outras Transferências da União - Principal;13/10/2021;BANCO DO BRASIL S.A;11220.74;1
175801111 ; Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da ;13/10/2021;BANCO DO BRASIL S.A;69375.87;1
172801311 ; Cota-Parte do IPI - Municípios - Principal;13/10/2021;BANCO DO BRASIL S.A;626.59;1
172801113 ; Dedução do Fundeb de Cota-Parte do ICMS - Principal;13/10/2021;BANCO DO BRASIL S.A;-11305.82;1
172801111 ; Cota-Parte do ICMS - Principal;13/10/2021;BANCO DO BRASIL S.A;56529.13;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;08/10/2021;ENERGISA PARAIBA DIST. DE ENEGIA SA;1712.31;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;08/10/2021;ENERGISA PARAIBA DIST. DE ENEGIA SA;142.67;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;07/10/2021;CAIXA ECONOMICA FEDERAL;583.08;1
122099111 ; Outras Contribuições Econômicas - Principal;13/10/2021;CLAUDINEIA LEITÃO MARTINS SATIRO ME;139.52;1
172801211 ; Cota-Parte do IPVA - Principal;11/10/2021;BANCO DO BRASIL S.A;12380.37;1
172801211 ; Cota-Parte do IPVA - Principal;08/10/2021;BANCO DO BRASIL S.A;17063.32;1
172801211 ; Cota-Parte do IPVA - Principal;07/10/2021;BANCO DO BRASIL S.A;13616.24;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;11/10/2021;BANCO DO BRASIL S.A;1552.41;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;11/10/2021;BANCO DO BRASIL S.A;94.72;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;11/10/2021;CAIXA ECONOMICA FEDERAL;185.76;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;11/10/2021;CAIXA ECONOMICA FEDERAL;288.19;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;08/10/2021;CAIXA ECONOMICA FEDERAL;185.76;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;04/10/2021;SEC. DE SAÚDE - SAMU - EFETIVOS;25810.24;1
230006111 ; Amortização de Empréstimos Contratuais - Principal;07/10/2021;CAIXA ECONOMICA FEDERAL;102.43;1
171899111 ; Outras Transferências da União - Principal;11/10/2021;BANCO DO BRASIL S.A;1068.47;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;04/10/2021;SEC. DE SAUDE/POLICLÍNICA - EFETIVOS;14374.79;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;04/10/2021;SEC. DE SAUDE - CENTRO DE REAB. AUDIT. - EFETIVOS;621.68;1
111801111 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;11/10/2021;BANCO DO BRASIL S.A;8978.47;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;01/10/2021;SEC. DE SAUDE/ CAPS AD III - EFETIVOS;93.27;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;01/10/2021;SEC. DE SAÚDE - NASF - EFETIVOS;186.67;1
111801111 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;08/10/2021;BANCO DO BRASIL S.A;3816.28;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;01/10/2021;SEC. DE SAÚDE - RESIDÊNCIA TERAPÊUTICA - EFETIVOS;22.17;1
111801111 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;07/10/2021;BANCO DO BRASIL S.A;7120.31;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;01/10/2021;SEC. DE SAUDE - FARMÁCIA BÁSICA - EFETIVOS;133.63;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;01/10/2021;SEC. DE SAÚDE - EFETIVOS;5488.35;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;0.03;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;18.46;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;84.64;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;3.62;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;PROCURADORIA GERAL DO MUNICIPIO - COMISSIONADOS;401.79;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;ELIANISE VIANA OLIVEIRA-CRISTALINA POCOS;11;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC. INFRAESTRUTURA - COMISSIONADOS;1119.71;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC. MUN.POLIT.PUB. PARA AS MULHERES - COMISS.;874.61;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC. ADMINISTRACAO - COMISSIONADOS;1485.76;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC. MUNICIPAL DO CONTROLE SOCIAL - COMISSIONADOS;832.05;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC. PLANEJAMENTO - COMISSIONADOS;1146.35;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC. GOVERNO E ART. POLÍTICA - COMISSIONADOS;1905.77;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;NOGUEIRA COLETA DE RESIDUOS LTDA;5702.30;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;08/10/2021;SEC. GOVERNO E ART. POLÍTICA - ELETIVO;7335.19;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;JOSE DE SOUSA SA JUNIOR-CAJA FERRO;551.2;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;FRANCISCO JUVENCIO DE ARAUJO;55.82;1
171803411 ; Transferência de Recursos do SUS ? Assistência Farmacêutica - Principal;28/09/2021;BANCO DO BRASIL SA;12157.15;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;ADRIANO DOS SANTOS JALES;56.16;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;ADRIANO DOS SANTOS JALES;145.08;1
122099111 ; Outras Contribuições Econômicas - Principal;30/09/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;137.85;1
122099111 ; Outras Contribuições Econômicas - Principal;30/09/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;227.7;1
171899111 ; Outras Transferências da União - Principal;08/10/2021;BANCO DO BRASIL S.A;174.07;1
175801111 ; Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da ;08/10/2021;BANCO DO BRASIL S.A;761705.36;1
172801411 ; Cota-Parte da Contribuição de Intervenção no Domínio Econômico - Principal;08/10/2021;BANCO DO BRASIL S.A;10927.88;1
171801511 ; Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;08/10/2021;BANCO DO BRASIL S.A;1318.32;1
122099111 ; Outras Contribuições Econômicas - Principal;30/09/2021;J. V. COMERCIO DE DERIVADOS DE PETROLEO LTDA;544.51;1
171801513 ; Dedução do Fundeb de Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal;08/10/2021;BANCO DO BRASIL S.A;-263.66;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;MARIA APARECIDA PEREIRA RODRIGUES;300;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;MARIA APARECIDA PEREIRA RODRIGUES;120;1
171801213 ; Dedução do Fundeb de Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;08/10/2021;BANCO DO BRASIL S.A;-381397.73;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;EVOLUTION DIGITAL;78;1
171801211 ; Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;08/10/2021;BANCO DO BRASIL S.A;1597440.84;1
171801211 ; Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;08/10/2021;BANCO DO BRASIL S.A;309547.80;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;MAXICON - CONSTRUÇOES E SERVIÇOS LTDA;444;1
122099111 ; Outras Contribuições Econômicas - Principal;08/10/2021;MAXICON - CONSTRUÇOES E SERVIÇOS LTDA;374.1;1
171805911 ; Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação ? FNDE - Principal;07/10/2021;BANCO DO BRASIL S.A;71442.74;1
171805911 ; Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação ? FNDE - Principal;07/10/2021;BANCO DO BRASIL S.A;132679.38;1
171899111 ; Outras Transferências da União - Principal;07/10/2021;BANCO DO BRASIL S.A;363.46;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;CAIXA ECONOMICA FEDERAL;2828.30;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;242.14;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;07/10/2021;SEC. COMUNICAÇÃO - COMISSIONADOS;947.93;1
172801211 ; Cota-Parte do IPVA - Principal;06/10/2021;BANCO DO BRASIL S.A;15911.20;1
111801111 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;06/10/2021;BANCO DO BRASIL S.A;4818.72;1
171805311 ; Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar ? PNAE - Principal;06/10/2021;BANCO DO BRASIL S.A;65004.20;1
171805311 ; Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar ? PNAE - Principal;06/10/2021;BANCO DO BRASIL S.A;6055.20;1
171805311 ; Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar ? PNAE - Principal;06/10/2021;BANCO DO BRASIL S.A;14316.60;1
171805311 ; Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar ? PNAE - Principal;06/10/2021;BANCO DO BRASIL S.A;8464.40;1
171805311 ; Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar ? PNAE - Principal;06/10/2021;BANCO DO BRASIL S.A;1452.20;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;06/10/2021;BANCO DO BRASIL S.A;69.14;1
171899111 ; Outras Transferências da União - Principal;06/10/2021;BANCO DO BRASIL S.A;1683.84;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;6.08;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;396.16;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;0.09;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;54.28;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;0.16;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;368.08;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;188.06;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;287.19;1
172801211 ; Cota-Parte do IPVA - Principal;05/10/2021;BANCO DO BRASIL S.A;13707.17;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;320.01;1
132100111 ; Remuneração de Depósitos Bancários - Principal;30/09/2021;BANCO DO BRASIL SA;185.59;1
111801111 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;05/10/2021;BANCO DO BRASIL S.A;5517.54;1
111802311 ; Imposto sobre Serviços de Qualquer Natureza - Principal;05/10/2021;BANCO DO BRASIL S.A;41338.24;1
