DATA;ANO;MES;DIA;TRIMESTRE;COD_TRIMESTRE;SEMESTRE;COD_SEMESTRE
2017-11-17;2017.0;novembro;17.0;quarto trimestre;4.0;segundo semestre;2.0
2017-11-20;2017.0;novembro;20.0;quarto trimestre;4.0;segundo semestre;2.0
2017-11-21;2017.0;novembro;21.0;quarto trimestre;4.0;segundo semestre;2.0
2017-11-22;2017.0;novembro;22.0;quarto trimestre;4.0;segundo semestre;2.0
2017-11-23;2017.0;novembro;23.0;quarto trimestre;4.0;segundo semestre;2.0
2017-11-24;2017.0;novembro;24.0;quarto trimestre;4.0;segundo semestre;2.0
2017-11-27;2017.0;novembro;27.0;quarto trimestre;4.0;segundo semestre;2.0
2017-11-28;2017.0;novembro;28.0;quarto trimestre;4.0;segundo semestre;2.0
2017-11-29;2017.0;novembro;29.0;quarto trimestre;4.0;segundo semestre;2.0
2017-11-30;2017.0;novembro;30.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-01;2017.0;dezembro;1.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-04;2017.0;dezembro;4.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-05;2017.0;dezembro;5.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-06;2017.0;dezembro;6.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-07;2017.0;dezembro;7.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-08;2017.0;dezembro;8.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-11;2017.0;dezembro;11.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-12;2017.0;dezembro;12.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-13;2017.0;dezembro;13.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-14;2017.0;dezembro;14.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-15;2017.0;dezembro;15.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-18;2017.0;dezembro;18.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-19;2017.0;dezembro;19.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-20;2017.0;dezembro;20.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-21;2017.0;dezembro;21.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-22;2017.0;dezembro;22.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-26;2017.0;dezembro;26.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-27;2017.0;dezembro;27.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-28;2017.0;dezembro;28.0;quarto trimestre;4.0;segundo semestre;2.0
2017-12-29;2017.0;dezembro;29.0;quarto trimestre;4.0;segundo semestre;2.0
2017-07-30;2017.0;julho;30.0;terceiro trimestre;3.0;segundo semestre;2.0
2017-11-15;2017.0;novembro;15.0;quarto trimestre;4.0;segundo semestre;2.0
2018-01-02;2018.0;janeiro;2.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-04;2018.0;janeiro;4.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-05;2018.0;janeiro;5.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-08;2018.0;janeiro;8.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-09;2018.0;janeiro;9.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-11;2018.0;janeiro;11.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-12;2018.0;janeiro;12.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-15;2018.0;janeiro;15.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-03;2018.0;janeiro;3.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-16;2018.0;janeiro;16.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-17;2018.0;janeiro;17.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-10;2018.0;janeiro;10.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-18;2018.0;janeiro;18.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-19;2018.0;janeiro;19.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-22;2018.0;janeiro;22.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-23;2018.0;janeiro;23.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-24;2018.0;janeiro;24.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-25;2018.0;janeiro;25.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-13;2018.0;janeiro;13.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-26;2018.0;janeiro;26.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-30;2018.0;janeiro;30.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-29;2018.0;janeiro;29.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-01-31;2018.0;janeiro;31.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-01;2018.0;fevereiro;1.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-05;2018.0;fevereiro;5.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-06;2018.0;fevereiro;6.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-07;2018.0;fevereiro;7.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-02;2018.0;fevereiro;2.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-09;2018.0;fevereiro;9.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-14;2018.0;fevereiro;14.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-08;2018.0;fevereiro;8.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-15;2018.0;fevereiro;15.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-16;2018.0;fevereiro;16.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-19;2018.0;fevereiro;19.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-20;2018.0;fevereiro;20.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-21;2018.0;fevereiro;21.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-22;2018.0;fevereiro;22.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-23;2018.0;fevereiro;23.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-26;2018.0;fevereiro;26.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-27;2018.0;fevereiro;27.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-02-28;2018.0;fevereiro;28.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-01;2018.0;março;1.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-02;2018.0;março;2.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-05;2018.0;março;5.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-06;2018.0;março;6.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-07;2018.0;março;7.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-08;2018.0;março;8.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-09;2018.0;março;9.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-13;2018.0;março;13.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-12;2018.0;março;12.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-14;2018.0;março;14.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-15;2018.0;março;15.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-16;2018.0;março;16.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-19;2018.0;março;19.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-20;2018.0;março;20.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-21;2018.0;março;21.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-22;2018.0;março;22.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-23;2018.0;março;23.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-26;2018.0;março;26.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-27;2018.0;março;27.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-28;2018.0;março;28.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-29;2018.0;março;29.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-03-31;2018.0;março;31.0;primeiro trimestre;1.0;primeiro semestre;1.0
2018-04-02;2018.0;abril;2.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-04;2018.0;abril;4.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-03;2018.0;abril;3.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-05;2018.0;abril;5.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-06;2018.0;abril;6.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-09;2018.0;abril;9.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-10;2018.0;abril;10.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-11;2018.0;abril;11.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-12;2018.0;abril;12.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-13;2018.0;abril;13.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-16;2018.0;abril;16.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-17;2018.0;abril;17.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-18;2018.0;abril;18.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-19;2018.0;abril;19.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-20;2018.0;abril;20.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-23;2018.0;abril;23.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-24;2018.0;abril;24.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-25;2018.0;abril;25.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-26;2018.0;abril;26.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-27;2018.0;abril;27.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-04-30;2018.0;abril;30.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-02;2018.0;maio;2.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-03;2018.0;maio;3.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-04;2018.0;maio;4.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-07;2018.0;maio;7.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-08;2018.0;maio;8.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-09;2018.0;maio;9.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-10;2018.0;maio;10.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-11;2018.0;maio;11.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-14;2018.0;maio;14.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-15;2018.0;maio;15.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-16;2018.0;maio;16.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-17;2018.0;maio;17.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-18;2018.0;maio;18.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-21;2018.0;maio;21.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-22;2018.0;maio;22.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-23;2018.0;maio;23.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-24;2018.0;maio;24.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-25;2018.0;maio;25.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-28;2018.0;maio;28.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-29;2018.0;maio;29.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-30;2018.0;maio;30.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-01;2018.0;junho;1.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-04;2018.0;junho;4.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-05;2018.0;junho;5.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-05-31;2018.0;maio;31.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-06;2018.0;junho;6.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-07;2018.0;junho;7.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-08;2018.0;junho;8.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-11;2018.0;junho;11.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-12;2018.0;junho;12.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-13;2018.0;junho;13.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-14;2018.0;junho;14.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-15;2018.0;junho;15.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-18;2018.0;junho;18.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-19;2018.0;junho;19.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-20;2018.0;junho;20.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-21;2018.0;junho;21.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-22;2018.0;junho;22.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-25;2018.0;junho;25.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-26;2018.0;junho;26.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-27;2018.0;junho;27.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-28;2018.0;junho;28.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-06-29;2018.0;junho;29.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-07-03;2018.0;julho;3.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-02;2018.0;julho;2.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-04;2018.0;julho;4.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-05;2018.0;julho;5.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-06;2018.0;julho;6.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-06-30;2018.0;junho;30.0;segundo trimestre;2.0;primeiro semestre;1.0
2018-07-09;2018.0;julho;9.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-10;2018.0;julho;10.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-11;2018.0;julho;11.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-12;2018.0;julho;12.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-13;2018.0;julho;13.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-16;2018.0;julho;16.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-17;2018.0;julho;17.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-18;2018.0;julho;18.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-19;2018.0;julho;19.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-20;2018.0;julho;20.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-23;2018.0;julho;23.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-24;2018.0;julho;24.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-25;2018.0;julho;25.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-26;2018.0;julho;26.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-27;2018.0;julho;27.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-30;2018.0;julho;30.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-31;2018.0;julho;31.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-07-01;2018.0;julho;1.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-01;2018.0;agosto;1.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-02;2018.0;agosto;2.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-03;2018.0;agosto;3.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-06;2018.0;agosto;6.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-07;2018.0;agosto;7.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-08;2018.0;agosto;8.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-09;2018.0;agosto;9.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-10;2018.0;agosto;10.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-13;2018.0;agosto;13.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-14;2018.0;agosto;14.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-15;2018.0;agosto;15.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-16;2018.0;agosto;16.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-17;2018.0;agosto;17.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-20;2018.0;agosto;20.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-21;2018.0;agosto;21.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-22;2018.0;agosto;22.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-23;2018.0;agosto;23.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-24;2018.0;agosto;24.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-27;2018.0;agosto;27.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-28;2018.0;agosto;28.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-29;2018.0;agosto;29.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-30;2018.0;agosto;30.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-08-31;2018.0;agosto;31.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-03;2018.0;setembro;3.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-04;2018.0;setembro;4.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-05;2018.0;setembro;5.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-06;2018.0;setembro;6.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-10;2018.0;setembro;10.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-11;2018.0;setembro;11.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-12;2018.0;setembro;12.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-13;2018.0;setembro;13.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-14;2018.0;setembro;14.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-17;2018.0;setembro;17.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-18;2018.0;setembro;18.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-19;2018.0;setembro;19.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-20;2018.0;setembro;20.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-21;2018.0;setembro;21.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-24;2018.0;setembro;24.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-25;2018.0;setembro;25.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-26;2018.0;setembro;26.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-27;2018.0;setembro;27.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-28;2018.0;setembro;28.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-09-30;2018.0;setembro;30.0;terceiro trimestre;3.0;segundo semestre;2.0
2018-10-01;2018.0;outubro;1.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-02;2018.0;outubro;2.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-03;2018.0;outubro;3.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-04;2018.0;outubro;4.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-05;2018.0;outubro;5.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-08;2018.0;outubro;8.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-09;2018.0;outubro;9.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-10;2018.0;outubro;10.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-11;2018.0;outubro;11.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-15;2018.0;outubro;15.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-16;2018.0;outubro;16.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-17;2018.0;outubro;17.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-18;2018.0;outubro;18.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-19;2018.0;outubro;19.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-22;2018.0;outubro;22.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-23;2018.0;outubro;23.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-24;2018.0;outubro;24.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-25;2018.0;outubro;25.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-26;2018.0;outubro;26.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-29;2018.0;outubro;29.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-30;2018.0;outubro;30.0;quarto trimestre;4.0;segundo semestre;2.0
2018-10-31;2018.0;outubro;31.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-01;2018.0;novembro;1.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-05;2018.0;novembro;5.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-06;2018.0;novembro;6.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-07;2018.0;novembro;7.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-08;2018.0;novembro;8.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-09;2018.0;novembro;9.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-12;2018.0;novembro;12.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-13;2018.0;novembro;13.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-14;2018.0;novembro;14.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-16;2018.0;novembro;16.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-19;2018.0;novembro;19.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-20;2018.0;novembro;20.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-21;2018.0;novembro;21.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-22;2018.0;novembro;22.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-23;2018.0;novembro;23.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-26;2018.0;novembro;26.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-27;2018.0;novembro;27.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-28;2018.0;novembro;28.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-29;2018.0;novembro;29.0;quarto trimestre;4.0;segundo semestre;2.0
2018-11-30;2018.0;novembro;30.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-03;2018.0;dezembro;3.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-04;2018.0;dezembro;4.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-05;2018.0;dezembro;5.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-06;2018.0;dezembro;6.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-07;2018.0;dezembro;7.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-10;2018.0;dezembro;10.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-11;2018.0;dezembro;11.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-12;2018.0;dezembro;12.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-13;2018.0;dezembro;13.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-14;2018.0;dezembro;14.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-18;2018.0;dezembro;18.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-17;2018.0;dezembro;17.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-19;2018.0;dezembro;19.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-20;2018.0;dezembro;20.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-21;2018.0;dezembro;21.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-24;2018.0;dezembro;24.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-26;2018.0;dezembro;26.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-27;2018.0;dezembro;27.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-28;2018.0;dezembro;28.0;quarto trimestre;4.0;segundo semestre;2.0
2018-12-31;2018.0;dezembro;31.0;quarto trimestre;4.0;segundo semestre;2.0
2018-03-30;2018.0;março;30.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-02;2019.0;janeiro;2.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-07;2019.0;janeiro;7.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-03;2019.0;janeiro;3.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-04;2019.0;janeiro;4.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-08;2019.0;janeiro;8.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-09;2019.0;janeiro;9.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-10;2019.0;janeiro;10.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-11;2019.0;janeiro;11.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-15;2019.0;janeiro;15.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-14;2019.0;janeiro;14.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-16;2019.0;janeiro;16.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-17;2019.0;janeiro;17.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-18;2019.0;janeiro;18.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-21;2019.0;janeiro;21.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-22;2019.0;janeiro;22.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-23;2019.0;janeiro;23.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-24;2019.0;janeiro;24.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-25;2019.0;janeiro;25.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-28;2019.0;janeiro;28.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-29;2019.0;janeiro;29.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-30;2019.0;janeiro;30.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-01-31;2019.0;janeiro;31.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-02-01;2019.0;fevereiro;1.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-02-04;2019.0;fevereiro;4.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-02-05;2019.0;fevereiro;5.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-02-06;2019.0;fevereiro;6.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-02-07;2019.0;fevereiro;7.0;primeiro trimestre;1.0;primeiro semestre;1.0
2019-02-08;2019.0;fevereiro;8.0;primeiro trimestre;1.0;primeiro semestre;1.0
