DATA;CODIGO ORGAO;ORGAO;CODIGO DESPESA;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO;TIPO
27/10/2021;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;04/11/2021;1428.00;1428.00;1428.00;0;1
27/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;3236.64;3236.64;3236.64;0;1
27/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;869.78;869.78;869.78;0;1
27/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;6304.67;6304.67;6304.67;0;1
27/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;37925.55;37925.55;37925.55;0;1
27/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;9639.64;9639.64;9639.64;0;1
27/10/2021;02100; Secretaria Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;78372.33;78372.33;78372.33;0;1
27/10/2021;02090; Secretaria Municipal de Educação;319113 ; Contribuições Patronais;04/11/2021;135742.42;135742.42;135742.42;0;1
27/10/2021;02090; Secretaria Municipal de Educação;319113 ; Contribuições Patronais;04/11/2021;211418.99;211418.99;211418.99;0;1
27/10/2021;02090; Secretaria Municipal de Educação;319113 ; Contribuições Patronais;04/11/2021;189813.29;189813.29;189813.29;0;1
27/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;04/11/2021;209.2;0;0;209.2;1
27/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;04/11/2021;292.88;0;0;292.88;1
27/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;04/11/2021;4037.56;0;0;4037.56;1
27/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;04/11/2021;7049.87;0;0;7049.87;1
27/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;04/11/2021;1453.94;0;0;1453.94;1
27/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;04/11/2021;2309.90;2309.90;2309.90;0;1
27/10/2021;02080; Secretaria Municipal de Políticas Públicas;339030 ; Material de Consumo;04/11/2021;49.98;0;0;49.98;1
27/10/2021;02120; Secretaria Municipal do Desenvolvimento Rural e do Meio Ambiente;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;21120.00;21120.00;21120.00;0;1
27/10/2021;02170; Secretaria Municipal de Cultura e Turismo;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;1480.00;0;0;1480.00;1
27/10/2021;02070; Secretaria Municipal de Infra-Estrutura;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;320408.12;320408.12;320408.12;0;1
27/10/2021;02090; Secretaria Municipal de Educação;339093 ; Indenizações e Restituições;04/11/2021;123708.36;123708.36;123708.36;0;1
27/10/2021;02090; Secretaria Municipal de Educação;339093 ; Indenizações e Restituições;04/11/2021;71817.97;71817.97;71817.97;0;1
27/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;04/11/2021;2103.60;2103.60;2103.60;0;1
26/10/2021;02140; Fundo Municipal de Assistência Social;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;05/11/2021;40.64;40.64;40.64;0;1
26/10/2021;02140; Fundo Municipal de Assistência Social;339036 ; Outros Serviços de Terceiros - Pessoa Física;04/11/2021;775;775;775;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;05/11/2021;300;300;300;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;05/11/2021;300;300;300;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;05/11/2021;300;300;300;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339036 ; Outros Serviços de Terceiros - Pessoa Física;04/11/2021;845;845;845;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;152.67;152.67;152.67;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;169.63;169.63;169.63;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;81.28;81.28;81.28;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;307.67;307.67;307.67;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;219.9;219.9;219.9;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;289.55;289.55;289.55;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;150.41;150.41;150.41;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;73.15;73.15;73.15;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;247.62;247.62;247.62;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;146.8;146.8;146.8;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;150.3;150.3;150.3;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;374.17;374.17;374.17;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;166.83;166.83;166.83;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;204.6;204.6;204.6;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;354.52;354.52;354.52;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;300;300;300;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;300;300;300;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;300;300;300;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;250;250;250;0;1
26/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;250;250;250;0;1
26/10/2021;02090; Secretaria Municipal de Educação;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;2300.00;2300.00;2300.00;0;1
26/10/2021;02030; Secretaria Municipal de Administração;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;04/11/2021;16500.00;16500.00;16170.00;330;1
26/10/2021;02040; Secretaria Municipal da Fazenda Pública;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;04/11/2021;186935.78;186935.78;186935.78;0;1
26/10/2021;02060; Secretaria Municipal de Controle Social;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;04/11/2021;18594.34;18594.34;18594.34;0;1
26/10/2021;02180; Secretaria Municipal de Políticas Públicas para as Mulheres;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;04/11/2021;2200.00;2200.00;2200.00;0;1
26/10/2021;02010; Secretaria de Governo e Articulação Política;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;04/11/2021;46920.07;46920.07;46920.07;0;1
26/10/2021;02050; Secretaria Municipal de Planejamento;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;04/11/2021;45532.46;45532.46;45532.46;0;1
26/10/2021;02070; Secretaria Municipal de Infra-Estrutura;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;04/11/2021;156607.05;156607.05;156607.05;0;1
26/10/2021;02010; Secretaria de Governo e Articulação Política;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;04/11/2021;3534.54;3534.54;3534.54;0;1
26/10/2021;02120; Secretaria Municipal do Desenvolvimento Rural e do Meio Ambiente;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;04/11/2021;6500.00;6500.00;6500.00;0;1
26/10/2021;02020; Procuradoria Geral do Município;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;04/11/2021;56003.44;56003.44;56003.44;0;1
26/10/2021;02030; Secretaria Municipal de Administração;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;04/11/2021;77079.53;77079.53;77079.53;0;1
26/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;04/11/2021;6457.80;6457.80;6457.80;0;1
26/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;04/11/2021;2925.40;2925.40;2925.40;0;1
26/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;04/11/2021;1018.45;1018.45;1018.45;0;1
26/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;04/11/2021;3396.00;3396.00;3396.00;0;1
25/10/2021;02140; Fundo Municipal de Assistência Social;339036 ; Outros Serviços de Terceiros - Pessoa Física;04/11/2021;2000.00;2000.00;2000.00;0;1
25/10/2021;02140; Fundo Municipal de Assistência Social;339036 ; Outros Serviços de Terceiros - Pessoa Física;04/11/2021;1090.00;1090.00;1090.00;0;1
25/10/2021;02140; Fundo Municipal de Assistência Social;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;110;110;110;0;1
25/10/2021;02140; Fundo Municipal de Assistência Social;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;164.3;164.3;164.3;0;1
25/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;30500.00;0;0;0;1
25/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;9500.00;0;0;0;1
25/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;4000.00;0;0;0;1
25/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;16000.00;0;0;0;1
25/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;7850.00;0;0;0;1
25/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;7658.13;7658.13;7658.13;0;1
25/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;14867.27;14867.27;14867.27;0;1
25/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;3326.77;3326.77;3326.77;0;1
25/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;8739.82;8739.82;8739.82;0;1
25/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;28631.88;28631.88;28631.88;0;1
25/10/2021;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;04/11/2021;1540.00;1540.00;1540.00;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;200;200;200;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;300;300;300;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;241.83;241.83;241.83;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;250;250;250;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;427;427;427;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;300;300;300;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;280;280;280;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;280;280;280;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;225.2;225.2;225.2;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;225.2;0;0;225.2;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;166.8;166.8;166.8;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;195.4;195.4;195.4;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;251.49;251.49;251.49;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;200;200;200;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;300;300;300;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;300;300;300;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;386.12;386.12;386.12;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;370.27;370.27;370.27;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;271.11;271.11;271.11;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;181.63;181.63;181.63;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;243.21;243.21;243.21;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;564.52;564.52;564.52;0;1
25/10/2021;02070; Secretaria Municipal de Infra-Estrutura;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;1254.11;1254.11;1254.11;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;171.24;171.24;171.24;0;1
25/10/2021;02100; Secretaria Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;18000.00;0;0;0;1
25/10/2021;02100; Secretaria Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;16188.73;16188.73;16188.73;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;1035.20;1035.20;1035.20;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;1106.29;1106.29;1106.29;0;1
25/10/2021;02040; Secretaria Municipal da Fazenda Pública;339047 ; Obrigações Tributárias e Contributivas;04/11/2021;81122.65;81122.65;81122.65;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;194.52;194.52;194.52;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;200;200;200;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;200;200;200;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;300;300;300;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;200;200;200;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;300;300;300;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339030 ; Material de Consumo;04/11/2021;9019.35;9019.35;9019.35;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339032 ; Material, Bem ou Serviço para Distribuição Gratuita;04/11/2021;4980.80;4980.80;4980.80;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;300;300;300;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;300;300;300;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;300;300;300;0;1
25/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/11/2021;300;300;300;0;1
25/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;25/10/2021;1123.20;1123.20;1123.20;0;1
25/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;25/10/2021;1884.36;1884.36;1884.36;0;1
25/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;25/10/2021;2527.80;2527.80;2527.80;0;1
25/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;25/10/2021;1126.02;1126.02;0;1126.02;1
25/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;25/10/2021;1826.91;1826.91;1826.91;0;1
25/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;25/10/2021;2831.05;2831.05;2831.05;0;1
25/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;25/10/2021;3607.86;3607.86;3607.86;0;1
25/10/2021;02080; Secretaria Municipal de Políticas Públicas;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;25/10/2021;2552.00;2552.00;2552.00;0;1
25/10/2021;02110; Secretaria Municipal de Juventude, Esporte e Turismo;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;25/10/2021;6500.00;6500.00;6500.00;0;1
25/10/2021;02120; Secretaria Municipal do Desenvolvimento Rural e do Meio Ambiente;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;25/10/2021;11450.35;11450.35;11450.35;0;1
22/10/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;145133.92;145133.92;126077.32;19056.60;1
22/10/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;20649.84;20649.84;20649.84;0;1
22/10/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;20612.12;20612.12;20612.12;0;1
22/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;1227.70;1227.70;1227.70;0;1
22/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;9662.50;9662.50;9662.50;0;1
22/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;63010.95;63010.95;63010.95;0;1
22/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;5082.00;5082.00;5082.00;0;1
22/10/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;110.22;110.22;110.22;0;1
22/10/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;181;181;181;0;1
22/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;04/11/2021;429;429;429;0;1
22/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;25/10/2021;78012.09;78012.09;0;78012.09;1
22/10/2021;02130; Fundo Municipal de Saúde;449051 ; Obras e Instalações;25/10/2021;97567.67;97567.67;97567.67;0;1
22/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;25/10/2021;1379.74;1379.74;1379.74;0;1
22/10/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;25/10/2021;3236.64;0;0;0;1
22/10/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;25/10/2021;1200.00;1200.00;1200.00;0;1
22/10/2021;02070; Secretaria Municipal de Infra-Estrutura;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/11/2021;16792.00;16192.00;15856.16;935.84;1
22/10/2021;02170; Secretaria Municipal de Cultura e Turismo;339018 ; Auxílio Financeiro a Estudantes;25/10/2021;500;500;500;0;1
22/10/2021;02030; Secretaria Municipal de Administração;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;25/10/2021;100.27;100.27;100.27;0;1
22/10/2021;02030; Secretaria Municipal de Administração;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;25/10/2021;101.18;101.18;101.18;0;1
22/10/2021;02090; Secretaria Municipal de Educação;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;25/10/2021;73.24;73.24;73.24;0;1
22/10/2021;02100; Secretaria Municipal de Saúde;339030 ; Material de Consumo;25/10/2021;490.4;490.4;490.4;0;1
22/10/2021;02040; Secretaria Municipal da Fazenda Pública;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;25/10/2021;1440.45;1440.45;1440.45;0;1
22/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339014 ; Diárias - Civil;25/10/2021;150;150;150;0;1
22/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339014 ; Diárias - Civil;25/10/2021;150;150;150;0;1
22/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339014 ; Diárias - Civil;25/10/2021;150;150;150;0;1
22/10/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;25/10/2021;5748.48;5748.48;5748.48;0;1
22/10/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;25/10/2021;735117.82;735117.82;735117.82;0;1
22/10/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;22/10/2021;8818.93;8818.93;8818.93;0;1
22/10/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;22/10/2021;854691.25;0;0;0;1
22/10/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;22/10/2021;1906.15;0;0;0;1
22/10/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;22/10/2021;530116.78;0;0;0;1
22/10/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;22/10/2021;194956.01;194956.01;194956.01;0;1
22/10/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;22/10/2021;53703.77;53703.77;53703.77;0;1
22/10/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;22/10/2021;19469.81;19469.81;19469.81;0;1
22/10/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;22/10/2021;186212.61;186212.61;186212.61;0;1
22/10/2021;02090; Secretaria Municipal de Educação;449051 ; Obras e Instalações;22/10/2021;164569.25;164569.25;146000.00;18569.25;1
21/10/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;25/10/2021;936.65;936.65;936.65;0;1
21/10/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;25/10/2021;936.65;936.65;936.65;0;1
21/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;04/11/2021;10187.00;10187.00;10187.00;0;1
21/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;25/10/2021;300;300;300;0;1
21/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;25/10/2021;300;300;300;0;1
21/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;25/10/2021;300;300;300;0;1
21/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;25/10/2021;300;300;300;0;1
21/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;25/10/2021;905;905;905;0;1
21/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;22/10/2021;300;300;300;0;1
21/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;22/10/2021;300;300;300;0;1
21/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;22/10/2021;300;300;300;0;1
21/10/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;22/10/2021;300;300;300;0;1
21/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;21/10/2021;10187.00;0;0;0;1
21/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;21/10/2021;1338.20;1338.20;1338.20;0;1
21/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;21/10/2021;1215.35;1215.35;1215.35;0;1
21/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;21/10/2021;105;105;0;105;1
21/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;21/10/2021;4525.92;4525.92;4525.92;0;1
21/10/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;21/10/2021;4070.08;4070.08;4070.08;0;1
