CODIGO;RECEITA;DATA;FORNECEDOR;VALOR;TIPO
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;31/08/2022;BANCO DO BRASIL SA;220.38;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;31/08/2022;BANCO DO BRASIL SA;1117.40;1
172152011 ; Cota-Parte do IPI - Municípios - Principal;06/09/2022;BANCO DO BRASIL S.A;174.34;1
172150013 ; Dedução do Fundeb de Cota-Parte do ICMS - Principal;06/09/2022;BANCO DO BRASIL S.A;-12667.42;1
172150011 ; Cota-Parte do ICMS - Principal;06/09/2022;BANCO DO BRASIL S.A;63337.10;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;06/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;155.92;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;06/09/2022;BANCO DO BRASIL S.A;47.7;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;06/09/2022;BANCO DO BRASIL S.A;1954.82;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;06/09/2022;BANCO DO BRASIL S.A;22.7;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;31/08/2022;BANCO DO BRASIL SA;52791.00;1
172151011 ; Cota-Parte do IPVA - Principal;06/09/2022;BANCO DO BRASIL S.A;78256.24;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;06/09/2022;CREDENSE SERVICOS EIRELI;51;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;06/09/2022;BANCO DO BRASIL S.A;6930.17;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;05/09/2022;CAIXA ECONOMICA FEDERAL;3573.31;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;05/09/2022;BANCO DO BRASIL S.A;682.51;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;05/09/2022;BANCO DO BRASIL S.A;1743.31;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;05/09/2022;BANCO DO BRASIL S.A;816.09;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;05/09/2022;BANCO DO BRASIL S.A;364.33;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;05/09/2022;BANCO DO BRASIL S.A;1658.91;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;05/09/2022;BANCO DO BRASIL S.A;29.03;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;05/09/2022;BANCO DO BRASIL S.A;46.95;1
199999211 ; Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;31/08/2022;BANCO DO BRASIL SA;718.88;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;05/09/2022;BANCO DO BRASIL S.A;26.2;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;05/09/2022;BANCO DO BRASIL S.A;4813.14;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;06/09/2022;CRISTINA DE SOUSA CLAUDINO;24;1
171252411 ; Cota-Parte do Fundo Especial do Petróleo ? FEP - Principal;05/09/2022;BANCO DO BRASIL S.A;43948.72;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;05/09/2022;CAIXA ECONOMICA FEDERAL;102.43;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;05/09/2022;BANCO DO BRASIL S.A;41184.76;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;24.57;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;0.77;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;09/08/2022;CAIXA ECONOMICA FEDERAL;1823.19;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;09/08/2022;CAIXA ECONOMICA FEDERAL;657.47;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;09/08/2022;CAIXA ECONOMICA FEDERAL;2171.12;1
199999211 ; Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;31/08/2022;BANCO DO BRASIL SA;127.18;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;5.22;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;31/08/2022;BANCO DO BRASIL SA;9592.78;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;31/08/2022;BANCO DO BRASIL SA;10335.62;1
171999011 ; Outras Transferências de Recursos da União e de suas Entidades - Principal;05/09/2022;BANCO DO BRASIL S.A;110.63;1
171650011 ; Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;31/08/2022;BANCO DO BRASIL SA;265.79;1
172151011 ; Cota-Parte do IPVA - Principal;02/09/2022;BANCO DO BRASIL S.A;32940.28;1
172151011 ; Cota-Parte do IPVA - Principal;01/09/2022;BANCO DO BRASIL S.A;16189.96;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;02/09/2022;BANCO DO BRASIL S.A;20966.11;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;01/09/2022;BANCO DO BRASIL S.A;149.6;1
199999211 ; Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;31/08/2022;BANCO DO BRASIL SA;72.69;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;02/09/2022;CAIXA ECONOMICA FEDERAL;2257.93;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;01/09/2022;CAIXA ECONOMICA FEDERAL;2550.24;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;01/09/2022;CAIXA ECONOMICA FEDERAL;18089.32;1
192299011 ; Outras Restituições - Principal;12/08/2022;CAIXA ECONOMICA FEDERAL;13096.58;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;01/09/2022;CAIXA ECONOMICA FEDERAL;8.24;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;02/09/2022;BANCO DO BRASIL S.A;7378.17;1
192299011 ; Outras Restituições - Principal;15/08/2022;BANCO DO BRASIL SA;117969.96;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;01/09/2022;BANCO DO BRASIL S.A;22186.86;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;01/09/2022;BANCO DO BRASIL S.A;451.64;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;8401.14;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;02/09/2022;CAIXA ECONOMICA FEDERAL;189.96;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;01/09/2022;CAIXA ECONOMICA FEDERAL;185.76;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;01/09/2022;CAIXA ECONOMICA FEDERAL;104.69;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;R & M CONSTRUCOES E REFORMAS LTDA;371.28;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;31.15;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;24.74;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;2.19;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;39.01;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;1.34;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;21.57;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;8.04;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;4.13;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;45.35;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;1.15;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;14.84;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;2.56;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;05/09/2022;MELO E MARTINS COMERCIO VAREJISTA DE ALIMENTOS LTDA;14.49;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;4427.98;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;22/08/2022;BANCO DO BRASIL S.A;6757.16;1
192299011 ; Outras Restituições - Principal;16/08/2022;BANCO DO BRASIL SA;19.68;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;02/09/2022;EDNALDO GONÇALVES DA SILVA;40;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;05/09/2022;41-SEC. MUN. POLIT. PUB. PARA AS MULHERES - EFETIVOS;26.27;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;05/09/2022;26-SEC. MUNICIPAL DO CONTROLE SOCIAL - EFETIVOS;2308.33;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;05/09/2022;17- SEC. DA JUVENTUDE, ESPORTE E LAZER - EFETIVOS;1022.64;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;05/09/2022;12-PROCURADORIA GERAL DO MUNICIPIO - EFETIVOS;7295.74;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;02/09/2022;R & M CONSTRUCOES E REFORMAS LTDA;110;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;02/09/2022;R & M CONSTRUCOES E REFORMAS LTDA;1109.70;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;856.23;1
171499011 ; Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;31/08/2022;BANCO DO BRASIL SA;193.52;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;173.75;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;8.37;1
171499011 ; Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;31/08/2022;BANCO DO BRASIL SA;60.2;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;3.57;1
171499011 ; Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;31/08/2022;BANCO DO BRASIL SA;42.15;1
241499011 ; Outras Transferências de Convênios da União e de Suas Entidades - Principal;31/08/2022;BANCO DO BRASIL SA;0.01;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;960.52;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;177.71;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;3201.84;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;33.44;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;0.63;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;412.64;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;1.46;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;4.65;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;10.42;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;68.24;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;69.98;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;2.64;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;0.01;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;4.85;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;17.29;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;2.09;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;0.21;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;15.62;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;16.9;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;5.14;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;1.04;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;45.5;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;0.65;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;101.07;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;2.82;1
241250111 ; Transferências para o Programa de Apoio ao Transporte Escolar para Educação Básica - CAMINHO DA ESCOLA - Principal;31/08/2022;BANCO DO BRASIL SA;0.01;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;7.41;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;9.22;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;0.53;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;71.41;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;24/08/2022;CAIXA ECONOMICA FEDERAL;980.47;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;24/08/2022;CAIXA ECONOMICA FEDERAL;541.17;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;0.69;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;2.2;1
171499011 ; Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;31/08/2022;BANCO DO BRASIL SA;0.03;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;73.07;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;66.64;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;30.02;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;7471.76;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;796.89;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;43.21;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;158.74;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;7.82;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;0.25;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;780.75;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;354.95;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;BANCO DO BRASIL SA;177.36;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;30/08/2022;CAIXA ECONOMICA FEDERAL;189.6;1
171450011 ; Transferências do Salário-Educação - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;40.87;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;18.83;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;2843.00;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;449.64;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;157.48;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;379.1;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;4.16;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;68.85;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;15.93;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;39.45;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;949.82;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;17.99;1
132101011 ; Remuneração de Depósitos Bancários - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;2412.42;1
171999011 ; Outras Transferências de Recursos da União e de suas Entidades - Principal;02/09/2022;BANCO DO BRASIL S.A;11766.08;1
171999011 ; Outras Transferências de Recursos da União e de suas Entidades - Principal;01/09/2022;BANCO DO BRASIL S.A;2114.11;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;31/08/2022;BANCO DO BRASIL S.A;143.91;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;01/09/2022;INFORPRINTER COMERCIO & SERVIÇOS LIMITADA - ME;26.98;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;01/09/2022;INFORPRINTER COMERCIO & SERVIÇOS LIMITADA - ME;25.46;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;01/09/2022;MANOEL ALCINDO DE ANDRADE;125.44;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;379.68;1
231106011 ; Amortização de Empréstimos Contratuais - Principal;31/08/2022;CAIXA ECONOMICA FEDERAL;483.86;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;01/09/2022;INFORPRINTER COMERCIO & SERVIÇOS LIMITADA - ME;153.76;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;10/08/2022;42-SEC. EDUC/EDUC. INFANTIL I - FUNDEB - EFETIVOS;96245.66;1
171999011 ; Outras Transferências de Recursos da União e de suas Entidades - Principal;31/08/2022;BANCO DO BRASIL S.A;395.59;1
175150011 ; Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da ;31/08/2022;BANCO DO BRASIL S.A;11143.02;1
122199111 ; Outras Contribuições Econômicas ? Não Arrecadadas e Não Projetadas pela RFB - Principal;26/08/2022;FUNDO MUNICIPAL DE SAUDE DE CAJAZEIRAS;705.18;1
112201011 ; Taxas pela Prestação de Serviços em Geral - Principal;29/07/2022;Prefeitura Municipal de Cajazeiras;1539.74;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;29/07/2022;Prefeitura Municipal de Cajazeiras;13967.35;1
112201011 ; Taxas pela Prestação de Serviços em Geral - Principal;28/07/2022;Prefeitura Municipal de Cajazeiras;7962.48;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;28/07/2022;Prefeitura Municipal de Cajazeiras;2239.50;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;28/07/2022;Prefeitura Municipal de Cajazeiras;363.96;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;28/07/2022;Prefeitura Municipal de Cajazeiras;1934.54;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";28/07/2022;Prefeitura Municipal de Cajazeiras;2100.00;1
112201011 ; Taxas pela Prestação de Serviços em Geral - Principal;27/07/2022;Prefeitura Municipal de Cajazeiras;5027.62;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;27/07/2022;Prefeitura Municipal de Cajazeiras;625.5;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;27/07/2022;Prefeitura Municipal de Cajazeiras;95.2;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";27/07/2022;Prefeitura Municipal de Cajazeiras;2400.00;1
111250011 ; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;27/07/2022;Prefeitura Municipal de Cajazeiras;132.46;1
112201011 ; Taxas pela Prestação de Serviços em Geral - Principal;26/07/2022;Prefeitura Municipal de Cajazeiras;5994.98;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;26/07/2022;Prefeitura Municipal de Cajazeiras;724.1;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;26/07/2022;Prefeitura Municipal de Cajazeiras;17436.12;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";26/07/2022;Prefeitura Municipal de Cajazeiras;4035.00;1
112201011 ; Taxas pela Prestação de Serviços em Geral - Principal;25/07/2022;Prefeitura Municipal de Cajazeiras;6197.40;1
112201011 ; Taxas pela Prestação de Serviços em Geral - Principal;25/07/2022;Prefeitura Municipal de Cajazeiras;276.5;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;25/07/2022;Prefeitura Municipal de Cajazeiras;256.5;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;25/07/2022;Prefeitura Municipal de Cajazeiras;2793.63;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;25/07/2022;Prefeitura Municipal de Cajazeiras;7.2;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";25/07/2022;Prefeitura Municipal de Cajazeiras;7356.83;1
112201011 ; Taxas pela Prestação de Serviços em Geral - Principal;22/07/2022;Prefeitura Municipal de Cajazeiras;4931.68;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;22/07/2022;Prefeitura Municipal de Cajazeiras;150;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;22/07/2022;Prefeitura Municipal de Cajazeiras;383.28;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;22/07/2022;Prefeitura Municipal de Cajazeiras;5964.55;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";22/07/2022;Prefeitura Municipal de Cajazeiras;1080.00;1
112201011 ; Taxas pela Prestação de Serviços em Geral - Principal;21/07/2022;Prefeitura Municipal de Cajazeiras;4971.56;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;21/07/2022;Prefeitura Municipal de Cajazeiras;84.5;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;21/07/2022;Prefeitura Municipal de Cajazeiras;298.59;1
111451111 ; Imposto sobre Serviços de Qualquer Natureza - ISSQN - Principal;21/07/2022;Prefeitura Municipal de Cajazeiras;1395.93;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;21/07/2022;Prefeitura Municipal de Cajazeiras;0.75;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";21/07/2022;Prefeitura Municipal de Cajazeiras;8365.19;1
112201011 ; Taxas pela Prestação de Serviços em Geral - Principal;20/07/2022;Prefeitura Municipal de Cajazeiras;15305.70;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;20/07/2022;Prefeitura Municipal de Cajazeiras;460.5;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;20/07/2022;Prefeitura Municipal de Cajazeiras;702.81;1
111303111 ; Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;20/07/2022;Prefeitura Municipal de Cajazeiras;31.2;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";20/07/2022;Prefeitura Municipal de Cajazeiras;3150.00;1
112201011 ; Taxas pela Prestação de Serviços em Geral - Principal;19/07/2022;Prefeitura Municipal de Cajazeiras;9705.68;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;19/07/2022;Prefeitura Municipal de Cajazeiras;239;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;19/07/2022;Prefeitura Municipal de Cajazeiras;1641.29;1
111253011 ;" Impostos sobre Transmissão \""Inter Vivos\"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";19/07/2022;Prefeitura Municipal de Cajazeiras;12654.70;1
112201011 ; Taxas pela Prestação de Serviços em Geral - Principal;18/07/2022;Prefeitura Municipal de Cajazeiras;6063.49;1
112201011 ; Taxas pela Prestação de Serviços em Geral - Principal;18/07/2022;Prefeitura Municipal de Cajazeiras;76.5;1
112101011 ; Taxas de Inspeção, Controle e Fiscalização - Principal;18/07/2022;Prefeitura Municipal de Cajazeiras;349;1
