NUMERO;DATA;ORGAO;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
90;06/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;06/05/2022;320;320;320;0
89;04/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;06/05/2022;5.000,00;2.064,58;1.877,80;3.122,20
88;04/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;05/05/2022;960;960;960;0
87;04/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/05/2022;239,4;239,4;239,4;0
86;04/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;05/05/2022;584,75;584,75;584,75;0
85;02/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;05/05/2022;95;95;95;0
84;29/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;02/05/2022;401,62;401,62;401,62;0
83;29/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;02/05/2022;320,01;320,01;320,01;0
82;29/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;02/05/2022;1.000,00;1.000,00;1.000,00;0
81;27/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;02/05/2022;163.705,25;163.705,25;0;163.705,25
80;27/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;02/05/2022;1.595.469,37;1.595.469,37;7.965,29;1.587.504,08
79;27/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;02/05/2022;30.130,92;30.130,92;1.502,00;28.628,92
78;27/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;02/05/2022;2.786,33;2.786,33;0;2.786,33
77;27/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;02/05/2022;49.602,40;49.602,40;0;49.602,40
76;26/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/04/2022;268;268;268;0
75;26/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;27/04/2022;600;600;600;0
74;25/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/04/2022;3.000,00;3.000,00;3.000,00;0
73;25/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;26/04/2022;28.072,00;28.072,00;28.072,00;0
72;18/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;19/04/2022;203,88;201,94;135,92;67,96
70;07/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;11/04/2022;640;640;640;0
71;06/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;11/04/2022;40;40;40;0
69;05/04/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;07/04/2022;6.086,52;6.086,52;6.086,52;0
68;30/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;01/04/2022;30.130,92;30.130,92;30.130,92;0
67;30/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/04/2022;2.786,33;2.786,33;2.786,33;0
66;30/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/04/2022;49.602,40;49.602,40;49.602,40;0
65;30/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;01/04/2022;163.705,25;163.705,25;152.036,08;11.669,17
64;30/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/04/2022;1.582.766,91;1.582.766,91;1.578.884,11;3.882,80
63;30/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;449052 - Equipamentos e Material Permanente;01/04/2022;1.155,00;1.155,00;1.155,00;0
62;29/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;31/03/2022;27.666,00;27.666,00;27.666,00;0
61;29/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;31/03/2022;1.000,00;1.000,00;1.000,00;0
60;25/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;31/03/2022;264,61;264,61;264,61;0
59;25/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;31/03/2022;102,98;102,98;102,98;0
58;22/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;31/03/2022;3.000,00;3.000,00;3.000,00;0
57;22/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;31/03/2022;100;100;100;0
56;14/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;15/03/2022;35;35;35;0
55;14/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;15/03/2022;596;596;596;0
54;08/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/03/2022;5.000,00;3.532,81;3.473,03;1.526,97
53;07/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;449052 - Equipamentos e Material Permanente;09/03/2022;8.000,00;8.000,00;8.000,00;0
51;04/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339093 - Indenizações e Restituições;07/03/2022;190;190;190;0
50;04/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339093 - Indenizações e Restituições;07/03/2022;190;190;190;0
52;03/03/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;07/03/2022;262;262;262;0
48;22/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/02/2022;3.000,00;3.000,00;0;3.000,00
47;22/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;25/02/2022;30.130,92;30.130,92;0;30.130,92
46;22/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;25/02/2022;2.786,33;2.786,33;0;2.786,33
45;22/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;25/02/2022;49.602,40;49.602,40;1.502,00;48.100,40
44;22/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;25/02/2022;154.571,81;154.571,81;606;153.965,81
43;22/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;25/02/2022;1.589.680,71;1.589.680,71;1.212,00;1.588.468,71
42;22/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;25/02/2022;27.666,00;27.666,00;0;27.666,00
41;21/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;23/02/2022;530;530;530;0
40;21/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;23/02/2022;121,83;121,83;121,83;0
39;21/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;23/02/2022;177,43;177,43;177,43;0
38;21/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;22/02/2022;960;960;960;0
37;18/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;21/02/2022;960;960;960;0
36;17/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;21/02/2022;6.086,52;6.086,52;6.086,52;0
35;16/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;18/02/2022;3.000,00;3.000,00;0;3.000,00
34;16/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;18/02/2022;40;40;40;0
32;15/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;17/02/2022;203,88;0;0;203,88
33;14/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319092 - Despesas de Exercícios Anteriores;17/02/2022;16,99;16,99;16,99;0
30;14/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;15/02/2022;600;600;600;0
31;11/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;15/02/2022;490,4;490,4;490,4;0
29;10/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/02/2022;600;600;600;0
28;10/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339092 - Despesas de Exercícios Anteriores;11/02/2022;130;130;130;0
27;09/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319092 - Despesas de Exercícios Anteriores;10/02/2022;101,94;101,94;101,94;0
26;08/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;09/02/2022;642,63;642,63;642,63;0
25;03/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;449052 - Equipamentos e Material Permanente;08/02/2022;6.460,00;6.460,00;6.460,00;0
24;02/02/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;08/02/2022;323;323;323;0
23;31/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;02/02/2022;30.130,92;30.130,92;30.130,92;0
22;31/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;02/02/2022;2.786,33;2.786,33;2.786,33;0
21;31/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;02/02/2022;49.602,40;49.602,40;49.602,40;0
20;31/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;02/02/2022;154.341,24;154.341,24;153.129,24;1.212,00
19;31/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;02/02/2022;1.563.229,93;1.563.229,93;1.560.805,93;2.424,00
18;31/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;02/02/2022;27.666,00;27.666,00;27.666,00;0
17;25/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;31/01/2022;227;227;227;0
16;25/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;31/01/2022;93,39;93,39;93,39;0
15;25/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;31/01/2022;3.000,00;3.000,00;0;3.000,00
14;22/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/01/2022;3.000,00;3.000,00;3.000,00;0
49;18/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339040 - SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;25/02/2022;16,99;16,99;16,99;0
9;18/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339092 - Despesas de Exercícios Anteriores;24/01/2022;83;83;83;0
8;18/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339092 - Despesas de Exercícios Anteriores;24/01/2022;83;83;83;0
13;10/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;24/01/2022;3.000,00;0;0;0
12;03/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;24/01/2022;390;390;390;0
11;03/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339040 - SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;24/01/2022;4.500,00;3.800,00;3.050,00;750
10;03/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;24/01/2022;1.000,00;866;866;134
7;03/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;18/01/2022;3.982,00;3.982,00;3.982,00;0
6;03/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;18/01/2022;70;70;70;0
5;03/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;18/01/2022;35;35;35;0
4;03/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;18/01/2022;218,31;218,31;218,31;0
3;03/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;18/01/2022;176,72;176,72;176,72;0
2;03/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;18/01/2022;300;91,5;75,75;224,25
1;03/01/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;18/01/2022;3.000,00;2.176,81;2.176,81;823,19
