NUMERO;DATA;ORGAO;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
555;27/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;28/09/2022;2.600,00;2.600,00;2.600,00;0
554;23/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;26/09/2022;200;200;200;0
553;23/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/09/2022;3.000,00;3.000,00;3.000,00;0
552;23/09/2022;02011 - Superintendência Cajazeirense de Trânsito;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;26/09/2022;89.517,13;89.517,13;89.517,13;0
551;23/09/2022;02011 - Superintendência Cajazeirense de Trânsito;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;26/09/2022;36.744,32;36.744,32;36.744,32;0
550;22/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;23/09/2022;20;20;20;0
549;22/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;23/09/2022;3.100,00;3.100,00;3.100,00;0
548;20/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;16/11/2022;1.636,00;0;0;0
547;20/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;16/11/2022;838,5;838,5;838,5;0
546;20/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;16/11/2022;370;370;370;0
545;20/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;16/11/2022;370;370;370;0
544;20/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;21/09/2022;5.000,00;5.000,00;5.000,00;0
543;20/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;21/09/2022;2.450,00;2.450,00;2.450,00;0
542;20/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;21/09/2022;319,84;319,84;319,84;0
541;20/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;21/09/2022;1.400,00;1.400,00;1.400,00;0
540;19/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;20/09/2022;5.000,00;5.000,00;5.000,00;0
539;19/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;20/09/2022;9.500,00;9.500,00;9.500,00;0
538;16/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;19/09/2022;5.000,00;0;0;0
537;16/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;19/09/2022;350;350;350;0
536;16/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;19/09/2022;1.450,00;1.450,00;1.450,00;0
535;16/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;19/09/2022;12.226,00;12.226,00;12.226,00;0
534;16/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;19/09/2022;50;50;50;0
533;13/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;14/09/2022;195;195;195;0
532;13/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;14/09/2022;95;95;95;0
531;13/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;14/09/2022;284;284;284;0
530;12/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;21/09/2022;1.500,00;1.500,00;1.500,00;0
529;12/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;21/09/2022;3.500,00;3.500,00;3.500,00;0
528;12/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;21/09/2022;6.174,00;6.174,00;6.174,00;0
527;12/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;21/09/2022;3.100,00;3.100,00;3.100,00;0
526;09/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;12/09/2022;750;750;750;0
525;09/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;12/09/2022;2.004,00;2.004,00;2.004,00;0
524;08/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;09/09/2022;1.940,00;1.940,00;1.940,00;0
523;06/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;08/09/2022;10.029,44;10.029,44;10.029,44;0
522;06/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;08/09/2022;12.763,66;12.763,66;12.763,66;0
519;05/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;06/09/2022;2.500,00;2.500,00;2.500,00;0
518;05/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;06/09/2022;360;360;360;0
517;05/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;06/09/2022;190;190;190;0
516;05/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;06/09/2022;1.000,00;1.000,00;1.000,00;0
515;05/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;06/09/2022;6.396,96;6.396,96;6.396,96;0
514;05/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;06/09/2022;72.342,30;72.342,30;72.342,30;0
513;02/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/09/2022;18.300,00;0;0;0
512;01/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;02/09/2022;1.500,00;1.500,00;1.500,00;0
511;01/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;02/09/2022;111.980,00;111.980,00;111.980,00;0
510;01/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;02/09/2022;650;650;650;0
509;01/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;02/09/2022;19.000,00;19.000,00;19.000,00;0
508;01/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;02/09/2022;16.500,00;16.500,00;16.500,00;0
507;01/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;02/09/2022;20.000,00;20.000,00;20.000,00;0
506;01/09/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;02/09/2022;18.500,00;18.500,00;18.500,00;0
521;31/08/2022;02011 - Superintendência Cajazeirense de Trânsito;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;09/09/2022;87.065,96;87.065,96;87.065,96;0
520;31/08/2022;02011 - Superintendência Cajazeirense de Trânsito;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;09/09/2022;37.684,01;37.684,01;37.684,01;0
505;31/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/09/2022;400;400;400;0
504;31/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;01/09/2022;250;250;250;0
503;30/08/2022;02011 - Superintendência Cajazeirense de Trânsito;319113 - Contribuições Patronais;31/08/2022;65.846,36;65.846,36;65.846,36;0
502;30/08/2022;02011 - Superintendência Cajazeirense de Trânsito;319113 - Contribuições Patronais;31/08/2022;9.921,47;9.921,47;9.921,47;0
501;30/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;31/08/2022;1.000,00;1.000,00;1.000,00;0
500;29/08/2022;02011 - Superintendência Cajazeirense de Trânsito;469071 - Principal da Dívida Contratual Resgatado;30/08/2022;1.184,08;1.184,08;1.184,08;0
499;29/08/2022;02011 - Superintendência Cajazeirense de Trânsito;469071 - Principal da Dívida Contratual Resgatado;30/08/2022;528,7;528,7;528,7;0
498;29/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;30/08/2022;5.000,00;5.000,00;5.000,00;0
497;29/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;30/08/2022;365;365;365;0
496;29/08/2022;02011 - Superintendência Cajazeirense de Trânsito;469171 - Principal da Dívida Contratual Resgatada;30/08/2022;1.829,21;1.829,21;1.829,21;0
495;26/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;29/08/2022;169,9;169,9;169,9;0
494;26/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;385;385;385;0
493;26/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;29/08/2022;1.480,00;1.480,00;1.480,00;0
492;26/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;29/08/2022;4.618,00;0;0;0
491;26/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/08/2022;550;550;550;0
490;26/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;29/08/2022;149,5;149,5;149,5;0
489;25/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;26/08/2022;2.000,00;2.000,00;2.000,00;0
488;25/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;26/08/2022;656;656;656;0
487;25/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;26/08/2022;870;870;870;0
486;25/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;26/08/2022;6.950,00;6.950,00;6.950,00;0
485;25/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;26/08/2022;16.495,00;16.495,00;16.495,00;0
484;24/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339014 - Diárias - Civil;25/08/2022;960;960;960;0
483;24/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/08/2022;95,64;95,64;95,64;0
482;24/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/08/2022;906,72;906,72;906,72;0
481;24/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/08/2022;203,7;203,7;203,7;0
480;23/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;24/08/2022;3.000,00;3.000,00;3.000,00;0
479;23/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;24/08/2022;3.600,00;3.600,00;3.600,00;0
478;23/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;24/08/2022;1.575,00;1.575,00;1.575,00;0
477;23/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;24/08/2022;2.600,00;2.600,00;2.600,00;0
476;19/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;23/08/2022;160;160;160;0
475;19/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;23/08/2022;1.470,00;1.470,00;1.470,00;0
474;19/08/2022;02011 - Superintendência Cajazeirense de Trânsito;319013 - Obrigações Patronais;23/08/2022;4.880,02;4.880,02;4.880,02;0
473;18/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;19/08/2022;9.500,00;9.500,00;9.500,00;0
472;18/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;19/08/2022;1.450,00;1.450,00;1.450,00;0
471;18/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;19/08/2022;469,61;469,61;469,61;0
470;17/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;18/08/2022;441;441;441;0
469;17/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;18/08/2022;2.000,00;2.000,00;2.000,00;0
468;17/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;18/08/2022;1.750,00;1.750,00;1.750,00;0
467;16/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;17/08/2022;10.029,44;10.029,44;10.029,44;0
466;16/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;17/08/2022;1.671,57;1.671,57;1.671,57;0
465;16/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;17/08/2022;5.000,00;5.000,00;5.000,00;0
464;16/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;17/08/2022;1.400,00;1.400,00;1.400,00;0
463;16/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;17/08/2022;720;720;720;0
462;16/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;17/08/2022;1.575,00;1.575,00;1.575,00;0
461;15/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;16/08/2022;2.930,00;2.930,00;2.930,00;0
460;10/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/08/2022;175;175;175;0
459;10/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;11/08/2022;3.780,00;3.780,00;3.780,00;0
458;09/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;10/08/2022;640;640;640;0
457;09/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;10/08/2022;432;432;432;0
456;09/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;10/08/2022;2.000,00;2.000,00;2.000,00;0
455;08/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;10/08/2022;3.500,00;3.500,00;3.500,00;0
454;08/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/08/2022;900;900;900;0
453;08/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;09/08/2022;30;30;30;0
452;08/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/08/2022;100;100;100;0
451;08/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;09/08/2022;224;224;224;0
450;08/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/08/2022;3.100,00;3.100,00;3.100,00;0
449;08/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;09/08/2022;2.500,00;2.500,00;2.500,00;0
448;08/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;09/08/2022;500;500;500;0
447;08/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;09/08/2022;11.610,00;11.610,00;11.610,00;0
446;03/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;04/08/2022;6.396,96;0;0;0
445;03/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;04/08/2022;3.100,00;3.100,00;3.100,00;0
444;03/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;04/08/2022;55.811,95;55.811,95;55.811,95;0
443;03/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;04/08/2022;11.995,85;11.995,85;11.995,85;0
442;02/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/08/2022;18.300,00;18.300,00;18.300,00;0
441;01/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/08/2022;10.000,00;10.000,00;10.000,00;0
440;01/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;03/08/2022;2.156,97;2.156,97;2.156,97;0
439;01/08/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;02/08/2022;1.000,00;1.000,00;1.000,00;0
438;29/07/2022;02011 - Superintendência Cajazeirense de Trânsito;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;02/08/2022;36.776,59;36.776,59;36.776,59;0
437;29/07/2022;02011 - Superintendência Cajazeirense de Trânsito;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;02/08/2022;78.071,37;78.071,37;78.071,37;0
436;29/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/08/2022;385;385;385;0
435;27/07/2022;02011 - Superintendência Cajazeirense de Trânsito;469071 - Principal da Dívida Contratual Resgatado;29/07/2022;7.685,41;7.685,41;7.685,41;0
434;27/07/2022;02011 - Superintendência Cajazeirense de Trânsito;469071 - Principal da Dívida Contratual Resgatado;29/07/2022;523,46;523,46;523,46;0
433;27/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/07/2022;300;300;300;0
432;26/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/07/2022;3.100,00;3.100,00;3.100,00;0
431;26/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;27/07/2022;1.920,00;1.920,00;1.920,00;0
430;26/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;27/07/2022;1.790,00;1.790,00;1.790,00;0
429;25/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;27/07/2022;245;245;245;0
428;25/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;26/07/2022;2.248,00;2.248,00;2.248,00;0
427;21/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/07/2022;3.000,00;3.000,00;3.000,00;0
426;21/07/2022;02011 - Superintendência Cajazeirense de Trânsito;449052 - Equipamentos e Material Permanente;22/07/2022;1.450,00;1.450,00;1.450,00;0
425;21/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/07/2022;9.500,00;9.500,00;9.500,00;0
424;21/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;22/07/2022;1.130,00;1.130,00;1.130,00;0
423;21/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;22/07/2022;2.600,00;2.600,00;2.600,00;0
422;20/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/07/2022;200;200;200;0
421;20/07/2022;02011 - Superintendência Cajazeirense de Trânsito;319013 - Obrigações Patronais;21/07/2022;4.771,65;4.771,65;4.771,65;0
420;20/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;21/07/2022;1.450,00;1.450,00;1.450,00;0
419;20/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;21/07/2022;5.000,00;5.000,00;5.000,00;0
418;19/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;20/07/2022;210;210;210;0
417;19/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;20/07/2022;11.047,50;11.047,50;11.047,50;0
416;19/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;20/07/2022;1.400,00;1.400,00;1.400,00;0
415;19/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;20/07/2022;215;215;215;0
414;19/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;20/07/2022;3.057,30;3.057,30;3.057,30;0
413;19/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;20/07/2022;15.866,10;15.866,10;15.866,10;0
412;18/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;19/07/2022;30.203,50;30.203,50;30.203,50;0
411;18/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;19/07/2022;324;324;324;0
410;14/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;15/07/2022;24.300,00;24.300,00;24.300,00;0
409;14/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;15/07/2022;450;450;450;0
408;13/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;15/07/2022;5.225,00;5.225,00;5.225,00;0
407;13/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;14/07/2022;1.914,00;1.914,00;1.914,00;0
406;13/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;14/07/2022;3.500,00;3.500,00;3.500,00;0
405;13/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;14/07/2022;2.050,00;2.050,00;2.050,00;0
404;12/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;13/07/2022;4.850,00;4.850,00;4.850,00;0
403;11/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;12/07/2022;300;300;300;0
402;11/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;12/07/2022;4.095,00;4.095,00;4.095,00;0
401;11/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339036 - Outros Serviços de Terceiros - Pessoa Física;12/07/2022;700;700;700;0
400;08/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339093 - Indenizações e Restituições;11/07/2022;1.300,00;1.300,00;1.300,00;0
399;08/07/2022;02011 - Superintendência Cajazeirense de Trânsito;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;11/07/2022;33.565,62;33.565,62;33.565,62;0
398;08/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;11/07/2022;21.480,00;21.480,00;21.480,00;0
397;08/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;11/07/2022;2.913,15;2.913,15;2.913,15;0
396;08/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;11/07/2022;400;400;400;0
395;07/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;08/07/2022;95,65;95,65;95,65;0
394;06/07/2022;02011 - Superintendência Cajazeirense de Trânsito;449052 - Equipamentos e Material Permanente;07/07/2022;230;230;230;0
393;06/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/07/2022;750;750;750;0
392;06/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/07/2022;3.100,00;3.100,00;3.100,00;0
391;06/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;07/07/2022;1.450,00;1.450,00;1.450,00;0
390;05/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339035 - Serviços de Consultoria;06/07/2022;2.500,00;2.500,00;2.500,00;0
389;05/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;06/07/2022;466,9;466,9;466,9;0
388;05/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;06/07/2022;390;390;390;0
387;04/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/07/2022;84.484,50;84.484,50;84.484,50;0
386;04/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;05/07/2022;800;800;800;0
385;04/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;05/07/2022;12.641,79;12.641,79;12.641,79;0
384;04/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/07/2022;149,26;149,26;149,26;0
383;04/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;05/07/2022;421,46;421,46;421,46;0
382;01/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;04/07/2022;250;250;250;0
381;01/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339030 - Material de Consumo;04/07/2022;1.748,50;1.748,50;1.748,50;0
380;01/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;04/07/2022;6.396,96;6.396,96;6.396,96;0
379;01/07/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;04/07/2022;18.300,00;18.300,00;18.300,00;0
378;30/06/2022;02011 - Superintendência Cajazeirense de Trânsito;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;1.000,00;1.000,00;1.000,00;0
377;30/06/2022;02011 - Superintendência Cajazeirense de Trânsito;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;78.820,84;78.820,84;78.820,84;0
376;30/06/2022;02011 - Superintendência Cajazeirense de Trânsito;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;37.744,32;37.744,32;37.744,32;0
